full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
" 36081 (1999 RG71)",,,8.362,,,,,
" 36082 (1999 RQ77)",,,8.409,,,,,
" 36083 (1999 RV81)",,,8.984,,,,,
" 36084 (1999 RR85)",,,,,,,,
" 36085 (1999 RT85)",,,6.964,,,,,
" 36086 (1999 RW86)",,,10.086,,,,,
" 36087 (1999 RF88)",,,6.708,,,,,
" 36088 (1999 RD92)",,,5.030,,,,,
" 36089 (1999 RN92)",,,6.664,,,,,
" 36090 (1999 RN100)",,,5.974,,,,,
" 36091 (1999 RS100)",,,6.237,,,,,
" 36092 (1999 RS102)",,,5.336,,,,,
" 36093 (1999 RA103)",,,11.736,,,,,
" 36094 (1999 RM108)",,,,,,,,
" 36095 (1999 RL109)",,,7.874,,,,,
" 36096 (1999 RU110)",,,11.124,,,,,
" 36097 (1999 RH112)",,,4.329,,,,,
" 36098 (1999 RW112)",,,,,,,,
" 36099 (1999 RE113)",,,,,,,,
" 36100 (1999 RC114)",,,7.232,,,,,
" 36101 (1999 RY115)",,,7.845,,,,,
" 36102 (1999 RA116)",,,4.428,,,,,
" 36103 (1999 RL116)",,,,,,,,
" 36104 (1999 RY116)",,,4.340,,,,,
" 36105 (1999 RF118)",,,4.399,,,,,
" 36106 (1999 RN119)",,,4.391,,,,,
" 36107 (1999 RV119)",,,8.272,,,,,
" 36108 (1999 RK120)",,,2.877,,,,,
" 36109 (1999 RB122)",,,7.390,,,,,
" 36110 (1999 RV122)",,,5.212,,,,,
" 36111 (1999 RL126)",,,,,,,,
" 36112 (1999 RB129)",,,12.555,,,,,
" 36113 (1999 RY129)",,,8.191,,,,,
" 36114 (1999 RA130)",,,2.461,,,,,
" 36115 (1999 RH133)",,,4.385,,,,,
" 36116 (1999 RY133)",,,8.156,,,,,
" 36117 (1999 RD135)",,,7.505,,,,,
" 36118 (1999 RE135)",,,4.998,,,,,
" 36119 (1999 RQ135)",,,,,,,,
" 36120 (1999 RS136)",,,,,,,,
" 36121 (1999 RO143)",,,6.762,,,,,
" 36122 (1999 RG145)",,,3.711,,,,,
" 36123 (1999 RS146)",,,6.308,,,,,
" 36124 (1999 RF147)",,,4.418,,,,,
" 36125 (1999 RG147)",,,5.654,,,,,
" 36126 (1999 RH148)",,,3.551,,,,,
" 36127 (1999 RJ150)",,,5.875,,,,,
" 36128 (1999 RK151)",,,,,,,,
" 36129 (1999 RW156)",,,,,,,,
" 36130 (1999 RG157)",,,,,,,,
" 36131 (1999 RN158)",,,5.236,,,,,
" 36132 (1999 RU158)",,,7.195,,,,,
" 36133 (1999 RJ159)",,,,,,,,
" 36134 (1999 RS162)",,,4.201,,,,,
" 36135 (1999 RO163)",,,,,,,,
" 36136 (1999 RR165)",,,9.982,,,,,
" 36137 (1999 RV167)",,,9.233,,,,,
" 36138 (1999 RW167)",,,,,,,,
" 36139 (1999 RY167)",,,,,,,,
" 36140 (1999 RC168)",,,6.913,,,,,
" 36141 (1999 RF170)",,,6.369,,,,,
" 36142 (1999 RA173)",,,9.623,,,,,
" 36143 (1999 RR173)",,,7.707,,,,,
" 36144 (1999 RT173)",,,8.225,,,,,
" 36145 (1999 RK178)",,,12.306,,,,,
" 36146 (1999 RX181)",,,10.924,,,,,
" 36147 (1999 RA186)",,,9.999,,,,,
" 36148 (1999 RF192)",,,6.301,,,,,
" 36149 (1999 RQ192)",,,5.758,,,,,
" 36150 (1999 RE193)",,,11.557,,,,,
" 36151 (1999 RG193)",,,10.548,,,,,
" 36152 (1999 RE196)",,,,,,,,
" 36153 (1999 RF201)",,,8.733,,,,,
" 36154 (1999 RY202)",,,10.139,,,,,
" 36155 (1999 RO206)",,,12.110,,,,,
" 36156 (1999 RQ206)",,,18.331,,,,,
" 36157 (1999 RH210)",,,,,,,,
" 36158 (1999 RL216)",,,10.033,,,,,
" 36159 (1999 RZ217)",,,5.124,,,,,
" 36160 (1999 RZ218)",,,6.198,,,,,
" 36161 (1999 RB220)",,,,,,,,
" 36162 (1999 RX221)",,,8.250,,,,,
" 36163 (1999 RQ222)",,,,,,,,
" 36164 (1999 RN226)",,,,,,,,
" 36165 (1999 RB227)",,,,,,,,
" 36166 (1999 RY228)",,,,,,,,
" 36167 (1999 RG230)",,,9.673,,,,,
" 36168 (1999 RF233)",,,6.738,,,,,
" 36169 Grosseteste (1999 RG240)",Grosseteste,,,,,,,
" 36170 (1999 RC242)",,,6.356,,,,,
" 36171 (1999 RM242)",,,7.858,,,,,
" 36172 (1999 RH247)",,,,,,,,
" 36173 (1999 SN1)",,,5.978,,,,,
" 36174 (1999 SW2)",,,,,,,,
" 36175 (1999 ST6)",,,9.118,,,,,
" 36176 (1999 SR9)",,,2.565,,,,,
" 36177 Tonysharon (1999 SJ14)",Tonysharon,,7.615,,,,,
" 36178 (1999 SP16)",,,9.254,,,,,
" 36179 (1999 SP19)",,,7.710,,,,,
" 36180 (1999 SQ19)",,,10.876,,,,,
" 36181 (1999 TT10)",,,,,,,,
" 36182 Montigiani (1999 TY12)",Montigiani,,12.483,,,,,
" 36183 (1999 TX16)",,,2.339,,,,Ld,
" 36184 (1999 TQ17)",,,,,,,,
" 36185 (1999 TG25)",,,10.200,,,,,
" 36186 (1999 TC31)",,,11.701,,,,,
" 36187 Travisbarman (1999 TB37)",Travisbarman,,12.718,,,,,
" 36188 (1999 TD37)",,,7.030,,,,,
" 36189 (1999 TS37)",,,,,,,,
" 36190 (1999 TG40)",,,8.589,,,,,
" 36191 (1999 TY78)",,,6.094,,,,,
" 36192 (1999 TC89)",,,7.109,,,,,
" 36193 (1999 TD89)",,,7.677,,,,,
" 36194 (1999 TP89)",,,4.503,,,,,
" 36195 (1999 TG90)",,,4.723,,,,,
" 36196 (1999 TT90)",,,,,,,,
" 36197 (1999 TZ91)",,,8.321,,,,,
" 36198 (1999 TF92)",,,10.337,,,,,
" 36199 (1999 TD93)",,,6.396,,,,,
" 36200 (1999 TA97)",,,6.226,,,,,
" 36201 (1999 TE98)",,,6.446,,,,,
" 36202 (1999 TG98)",,,,,,,,
" 36203 (1999 TZ98)",,,11.271,,,,,
" 36204 (1999 TM101)",,,13.637,,,,,
" 36205 (1999 TV101)",,,14.940,,,,,
" 36206 (1999 TK107)",,,4.812,,,,,
" 36207 (1999 TB110)",,,,,,,,
" 36208 (1999 TB120)",,,12.355,,,,,
" 36209 (1999 TY130)",,,5.205,,,,,
" 36210 (1999 TD144)",,,,,,,,
" 36211 (1999 TM152)",,,9.040,,,,,
" 36212 (1999 TU154)",,,10.021,,,,,
" 36213 Robertotisgreen (1999 TU158)",Robertotisgreen,,,,,,,
" 36214 (1999 TH201)",,,,,,,,
" 36215 (1999 TG214)",,,8.364,,,,,
" 36216 (1999 TK215)",,,10.409,,,,,
" 36217 (1999 TN216)",,,9.404,,,,,
" 36218 (1999 TK220)",,,4.064,,,,,
" 36219 (1999 TM221)",,,10.500,,,,,
" 36220 (1999 TW231)",,,,,,,,
" 36221 (1999 TS244)",,,,,,,,
" 36222 (1999 TG246)",,,11.493,,,,,
" 36223 (1999 TJ267)",,,3.598,,,,,
" 36224 (1999 TE268)",,,8.791,,,,,
" 36225 (1999 TW270)",,,7.516,,,,,
" 36226 Mackerras (1999 UQ4)",Mackerras,,9.359,,,,,
" 36227 (1999 UR5)",,,15.037,,,,,
" 36228 (1999 UK9)",,,9.040,,,,,
" 36229 (1999 UE13)",,,7.492,,,,,
" 36230 (1999 UD15)",,,,,,,,
" 36231 (1999 UG16)",,,,,,,,
" 36232 (1999 US26)",,,8.528,,,,,
" 36233 (1999 UJ27)",,,,,,,,
" 36234 (1999 UB42)",,,7.827,,,,,
" 36235 Sergebaudo (1999 VJ)",Sergebaudo,,,,,,,
" 36236 (1999 VV)",,,,,,,,
" 36237 (1999 VX11)",,,19.500,,,,,
" 36238 (1999 VX19)",,,9.495,,,,,
" 36239 (1999 VA30)",,,,,,,,
" 36240 (1999 VN44)",,,9.409,,,,,
" 36241 (1999 VM48)",,,9.077,,,,,
" 36242 (1999 VX71)",,,,,,,,
" 36243 (1999 VP81)",,,6.968,,,,,
" 36244 (1999 VJ85)",,,4.231,,,,,
" 36245 (1999 VP86)",,,3.357,,,,,
" 36246 (1999 VN108)",,,,,,,,
" 36247 (1999 VY155)",,,3.877,,,,,
" 36248 (1999 VA176)",,,,,,,,
" 36249 (1999 VT178)",,,11.290,,,,,
" 36250 (1999 VB179)",,,,,,,,
" 36251 (1999 VB181)",,,,,,,,
" 36252 (1999 VS190)",,,6.900,,,,,
" 36253 (1999 XT11)",,,11.443,,,,,
" 36254 (1999 XM17)",,,8.438,,,,,
" 36255 (1999 XR17)",,,3.380,,,,,
" 36256 (1999 XT17)",,,10.206,,,,,
" 36257 (1999 XT20)",,,5.499,,,,,
" 36258 (1999 XG73)",,,,,,,,
" 36259 (1999 XM74)",,,24.562,,,,,
" 36260 (1999 XQ111)",,,10.086,,,,,
" 36261 (1999 XE116)",,,5.840,,,,,
" 36262 (1999 XO117)",,,13.255,,,,,
" 36263 (1999 XB147)",,,3.528,,,,,
" 36264 (1999 XL152)",,,,,,,,
" 36265 (1999 XV156)",,,,,,,,
" 36266 (1999 XA192)",,,2.920,,,,,
" 36267 (1999 XB211)",,,39.393,,,,,
" 36268 (1999 XT213)",,,,,,,,
" 36269 (1999 XB214)",,,,,,,,
" 36270 (1999 XS248)",,,,,,,,
" 36271 (2000 AV19)",,,,,,,,
" 36272 (2000 AJ51)",,,12.396,,,,,
" 36273 (2000 AM68)",,,7.592,,,,,
" 36274 (2000 AV107)",,,18.380,,,,,
" 36275 (2000 AO138)",,,,,,,,
" 36276 (2000 AE167)",,,,,,,,
" 36277 (2000 AG172)",,,4.124,,,,,
" 36278 (2000 AG229)",,,5.886,,,,,
" 36279 (2000 BQ5)",,,30.752,,,,,
" 36280 (2000 CJ77)",,,5.440,,,,,
" 36281 (2000 CN85)",,,3.541,,,,,
" 36282 (2000 CT98)",,,,,,,,
" 36283 (2000 DV3)",,,1.616,,,,,
" 36284 (2000 DM8)",,,,,,,Sq,
" 36285 (2000 DW103)",,,,,,,,
" 36286 (2000 EL14)",,,4.200,,,,,
" 36287 (2000 ER45)",,,,,,,,
" 36288 (2000 EQ170)",,,,,,,,
" 36289 (2000 FP11)",,,21.060,,,,,
" 36290 (2000 FM30)",,,,,,,,
" 36291 (2000 GG98)",,,5.213,,,,,
" 36292 (2000 GX122)",,,2.250,,,,,
" 36293 (2000 GQ144)",,,,,,,,
" 36294 (2000 GS152)",,,5.539,,,,,
" 36295 (2000 HV30)",,,,,,,,
" 36296 (2000 HP49)",,,,,,,,
" 36297 (2000 JM5)",,,8.227,,,,,
" 36298 (2000 JF10)",,,2.088,,,,,
" 36299 (2000 JA16)",,,1.494,,,,,
" 36300 (2000 JE19)",,,,,,,,
" 36301 (2000 JK21)",,,,,,,,
" 36302 (2000 JX33)",,,5.094,,,,,
" 36303 (2000 JM54)",,,2.595,,,,,
" 36304 (2000 JY56)",,,,,,,,
" 36305 (2000 JZ56)",,,,,,,,
" 36306 (2000 JK58)",,,,,,,,
" 36307 (2000 JY65)",,,,,,,,
" 36308 (2000 KX3)",,,,,,,,
" 36309 (2000 KS29)",,,,,,,,
" 36310 (2000 KN31)",,,4.810,,,,,
" 36311 (2000 KK48)",,,2.810,,,,,
" 36312 (2000 KO50)",,,1.607,,,,,
" 36313 (2000 KE67)",,,3.559,,,,,
" 36314 (2000 LH4)",,,13.692,,,,,
" 36315 (2000 LP9)",,,6.178,,,,,
" 36316 (2000 LC12)",,,3.377,,,,,
" 36317 (2000 LL12)",,,3.451,,,,,
" 36318 (2000 LJ18)",,,6.197,,,,,
" 36319 (2000 LO20)",,,2.325,,,,,
" 36320 (2000 LD23)",,,2.606,,,,,
" 36321 (2000 LS23)",,,4.171,,,,,
" 36322 (2000 LB26)",,,2.855,,,,,
" 36323 (2000 LF27)",,,,,,,,
" 36324 (2000 LT27)",,,,,,,,
" 36325 (2000 LF29)",,,,,,,,
" 36326 (2000 LH29)",,,,,,,,
" 36327 (2000 LV33)",,,2.426,,,,,
" 36328 (2000 LR35)",,,,,,,,
" 36329 (2000 LU35)",,,4.637,,,,,
" 36330 (2000 MF5)",,,2.534,,,,,
" 36331 (2000 MN5)",,,5.205,,,,,
" 36332 (2000 ND1)",,,6.351,,,,,
" 36333 (2000 NV4)",,,2.199,,,,,
" 36334 (2000 NZ4)",,,3.663,,,,,
" 36335 (2000 NA5)",,,,,,,,
" 36336 (2000 ND5)",,,,,,,,
" 36337 (2000 NK7)",,,2.063,,,,,
" 36338 (2000 NN9)",,,10.155,,,,,
" 36339 (2000 NF10)",,,2.821,,,,,
" 36340 (2000 NT13)",,,3.490,,,,,
" 36341 (2000 NS15)",,,,,,,,
" 36342 (2000 NX15)",,,5.482,,,,,
" 36343 (2000 NZ15)",,,,,,,,
" 36344 (2000 NP19)",,,2.543,,,,,
" 36345 (2000 NS19)",,,,,,,,
" 36346 (2000 NE20)",,,7.989,,,,,
" 36347 (2000 NT21)",,,,,,,,
" 36348 (2000 NS23)",,,,,,,,
" 36349 (2000 NZ23)",,,3.049,,,,,
" 36350 (2000 NP24)",,,5.145,,,,,
" 36351 (2000 NW24)",,,2.405,,,,,
" 36352 (2000 NE25)",,,3.036,,,,,
" 36353 (2000 NP26)",,,2.020,,,,,
" 36354 (2000 NE27)",,,,,,,,
" 36355 (2000 NJ27)",,,2.248,,,,,
" 36356 (2000 NY28)",,,2.635,,,,,
" 36357 (2000 OQ2)",,,,,,,,
" 36358 (2000 OY2)",,,4.192,,,,,
" 36359 (2000 OE3)",,,2.142,,,,,
" 36360 (2000 OH3)",,,,,,,,
" 36361 (2000 OS4)",,,,,,,,
" 36362 (2000 OV4)",,,,,,,,
" 36363 (2000 OB5)",,,2.305,,,,,
" 36364 (2000 OT5)",,,5.741,,,,,
" 36365 (2000 OO9)",,,,,,,,
" 36366 (2000 OA10)",,,1.714,,,,,
" 36367 (2000 OF12)",,,1.891,,,,,
" 36368 (2000 OG12)",,,,,,,,
" 36369 (2000 OD13)",,,,,,,,
" 36370 (2000 OT14)",,,,,,,,
" 36371 (2000 OA16)",,,,,,,,
" 36372 (2000 OD16)",,,,,,,,
" 36373 (2000 OJ16)",,,2.895,,,,,
" 36374 (2000 OO16)",,,,,,,,
" 36375 (2000 OT16)",,,2.432,,,,,
" 36376 (2000 OH17)",,,,,,,,
" 36377 (2000 OL18)",,,2.050,,,,,
" 36378 (2000 OL19)",,,,,,,,
" 36379 (2000 OA24)",,,8.017,,,,,
" 36380 (2000 OL27)",,,,,,,,
" 36381 (2000 OW27)",,,2.363,,,,,
" 36382 (2000 OC28)",,,,,,,,
" 36383 (2000 OW28)",,,,,,,,
" 36384 (2000 OJ31)",,,2.067,,,,,
" 36385 (2000 OT31)",,,2.044,,,,,
" 36386 (2000 OE32)",,,,,,,,
" 36387 (2000 OR32)",,,2.542,,,,,
" 36388 (2000 OY32)",,,,,,,,
" 36389 (2000 OT33)",,,,,,,,
" 36390 (2000 OV39)",,,5.144,,,,,
" 36391 (2000 OO40)",,,,,,,,
" 36392 (2000 OZ40)",,,,,,,,
" 36393 (2000 OM42)",,,2.520,,,,,
" 36394 (2000 OP42)",,,3.257,,,,,
" 36395 (2000 OS42)",,,3.298,,,,,
" 36396 (2000 OE44)",,,,,,,,
" 36397 (2000 OL44)",,,6.501,,,,,
" 36398 (2000 OQ45)",,,4.740,,,,,
" 36399 (2000 OV46)",,,2.762,,,,,
" 36400 (2000 OE47)",,,2.873,,,,,
" 36401 (2000 OK47)",,,4.618,,,,,
" 36402 (2000 OT47)",,,,,,,,
" 36403 (2000 OW47)",,,1.636,,,,,
" 36404 (2000 OZ47)",,,5.980,,,,,
" 36405 (2000 OB48)",,,2.605,,,,,
" 36406 (2000 OQ48)",,,2.036,,,,,
" 36407 (2000 OZ48)",,,,,,,,
" 36408 (2000 OB49)",,,3.143,,,,,
" 36409 (2000 OH49)",,,2.862,,,,,
" 36410 (2000 OL49)",,,1.925,,,,,
" 36411 (2000 OM49)",,,4.619,,,,,
" 36412 (2000 OP49)",,,3.025,,,,,
" 36413 (2000 OW49)",,,,,,,,
" 36414 (2000 OE50)",,,4.457,,,,,
" 36415 (2000 OL50)",,,,,,,,
" 36416 (2000 OO50)",,,7.535,,,,,
" 36417 (2000 OQ52)",,,,,,,,
" 36418 (2000 OC57)",,,,,,,,
" 36419 (2000 OF59)",,,,,,,,
" 36420 (2000 OG60)",,,4.867,,,,,
" 36421 (2000 OM60)",,,,,,,,
" 36422 (2000 OS67)",,,,,,,,
" 36423 (2000 PJ2)",,,2.566,,,,,
" 36424 Satokokumasaki (2000 PZ3)",Satokokumasaki,,,,,,,
" 36425 (2000 PM5)",,,,,,,,
" 36426 Kakuda (2000 PJ7)",Kakuda,,2.298,,,,,
" 36427 (2000 PR7)",,,6.890,,,,,
" 36428 (2000 PV8)",,,4.169,,,,,
" 36429 (2000 PX9)",,,2.787,,,,,
" 36430 (2000 PN10)",,,,,,,,
" 36431 (2000 PJ12)",,,2.559,,,,,
" 36432 (2000 PQ12)",,,3.360,,,,,
" 36433 (2000 PR17)",,,6.853,,,,,
" 36434 (2000 PA19)",,,,,,,,
" 36435 (2000 PQ20)",,,2.787,,,,,
" 36436 (2000 PT22)",,,,,,,,
" 36437 (2000 PW23)",,,,,,,,
" 36438 (2000 PW24)",,,6.568,,,,,
" 36439 (2000 PT26)",,,4.782,,,,,
" 36440 (2000 PD27)",,,,,,,,
" 36441 (2000 PM28)",,,5.225,,,,,
" 36442 (2000 PT28)",,,,,,,,
" 36443 (2000 PA29)",,,5.482,,,,,
" 36444 (2000 PA31)",,,,,,,,
" 36445 Smalley (2000 QU)",Smalley,,,,,,,
" 36446 Cinodapistoia (2000 QV)",Cinodapistoia,,,,,,,
" 36447 (2000 QB1)",,,3.561,,,,,
" 36448 (2000 QE2)",,,,,,,,
" 36449 (2000 QA4)",,,,,,,,
" 36450 (2000 QL4)",,,2.300,,,,,
" 36451 (2000 QQ4)",,,,,,,,
" 36452 (2000 QE5)",,,5.899,,,,,
" 36453 (2000 QK5)",,,1.892,,,,,
" 36454 (2000 QN5)",,,,,,,,
" 36455 (2000 QZ6)",,,3.673,,,,,
" 36456 (2000 QC8)",,,,,,,,
" 36457 (2000 QF8)",,,,,,,,
" 36458 (2000 QO8)",,,,,,,,
" 36459 (2000 QU8)",,,2.322,,,,,
" 36460 (2000 QA9)",,,4.114,,,,,
" 36461 (2000 QC9)",,,6.584,,,,,
" 36462 (2000 QV11)",,,4.165,,,,,
" 36463 (2000 QD14)",,,6.110,,,,,
" 36464 (2000 QT14)",,,3.140,,,,,
" 36465 (2000 QR19)",,,4.866,,,,,
" 36466 (2000 QR22)",,,,,,,,
" 36467 (2000 QV22)",,,,,,,,
" 36468 (2000 QA23)",,,5.170,,,,,
" 36469 (2000 QT23)",,,4.990,,,,,
" 36470 (2000 QV24)",,,,,,,,
" 36471 (2000 QK26)",,,6.613,,,,,
" 36472 Ebina (2000 QQ26)",Ebina,,,,,,,
" 36473 (2000 QB27)",,,4.541,,,,,
" 36474 (2000 QN28)",,,,,,,,
" 36475 (2000 QV28)",,,,,,,,
" 36476 (2000 QY28)",,,,,,,,
" 36477 (2000 QC29)",,,,,,,,
" 36478 (2000 QQ29)",,,6.549,,,,,
" 36479 (2000 QX29)",,,,,,,,
" 36480 (2000 QL30)",,,,,,,,
" 36481 (2000 QU30)",,,,,,,,
" 36482 (2000 QR31)",,,2.440,,,,,
" 36483 (2000 QM32)",,,,,,,,
" 36484 (2000 QD37)",,,3.226,,,,,
" 36485 (2000 QP39)",,,6.647,,,,,
" 36486 (2000 QW40)",,,,,,,,
" 36487 (2000 QJ42)",,,2.596,,,,,
" 36488 (2000 QW42)",,,3.829,,,,,
" 36489 (2000 QC45)",,,7.786,,,,,
" 36490 (2000 QJ45)",,,2.124,,,,,
" 36491 (2000 QS46)",,,3.449,,,,,
" 36492 (2000 QW46)",,,3.373,,,,,
" 36493 (2000 QL47)",,,,,,,,
" 36494 (2000 QM47)",,,5.224,,,,,
" 36495 (2000 QR48)",,,4.700,,,,,
" 36496 (2000 QK49)",,,,,,,,
" 36497 (2000 QN49)",,,,,,,,
" 36498 (2000 QW53)",,,3.169,,,,,
" 36499 (2000 QV55)",,,2.212,,,,,
" 36500 (2000 QZ55)",,,1.795,,,,,
" 36501 (2000 QB57)",,,9.583,,,,,
" 36502 (2000 QM57)",,,1.611,,,,,
" 36503 (2000 QV60)",,,3.307,,,,,
" 36504 (2000 QE61)",,,7.404,,,,,
" 36505 (2000 QQ64)",,,,,,,,
" 36506 (2000 QS65)",,,,,,,,
" 36507 (2000 QW66)",,,6.973,,,,,
" 36508 (2000 QP68)",,,2.017,,,,,
" 36509 (2000 QD69)",,,3.244,,,,,
" 36510 (2000 QM71)",,,3.308,,,,,
" 36511 (2000 QL72)",,,,,,,,
" 36512 (2000 QS72)",,,4.536,,,,,
" 36513 (2000 QG73)",,,,,,,,
" 36514 (2000 QA74)",,,,,,,,
" 36515 (2000 QJ74)",,,2.073,,,,,
" 36516 (2000 QV74)",,,3.520,,,,,
" 36517 (2000 QZ74)",,,3.007,,,,,
" 36518 (2000 QC77)",,,,,,,,
" 36519 (2000 QU78)",,,,,,,,
" 36520 (2000 QV78)",,,3.887,,,,,
" 36521 (2000 QR79)",,,,,,,,
" 36522 (2000 QZ79)",,,2.874,,,,,
" 36523 (2000 QO80)",,,2.733,,,,,
" 36524 (2000 QS80)",,,,,,,,
" 36525 (2000 QV80)",,,1.918,,,,,
" 36526 (2000 QD81)",,,,,,,,
" 36527 (2000 QX81)",,,,,,,,
" 36528 (2000 QU82)",,,,,,,,
" 36529 (2000 QZ82)",,,,,,,,
" 36530 (2000 QA83)",,,,,,,,
" 36531 (2000 QF84)",,,4.253,,,,,
" 36532 (2000 QC87)",,,,,,,,
" 36533 (2000 QF87)",,,,,,,,
" 36534 (2000 QV87)",,,3.738,,,,,
" 36535 (2000 QS88)",,,,,,,,
" 36536 (2000 QO89)",,,,,,,,
" 36537 (2000 QW89)",,,5.506,,,,,
" 36538 (2000 QD91)",,,5.439,,,,,
" 36539 (2000 QZ92)",,,2.184,,,,,
" 36540 (2000 QB93)",,,8.753,,,,,
" 36541 (2000 QJ95)",,,,,,,,
" 36542 (2000 QZ97)",,,7.624,,,,,
" 36543 (2000 QD98)",,,,,,,,
" 36544 (2000 QK98)",,,7.320,,,,,
" 36545 (2000 QM98)",,,,,,,,
" 36546 (2000 QN98)",,,5.784,,,,,
" 36547 (2000 QV98)",,,,,,,,
" 36548 (2000 QN99)",,,5.657,,,,,
" 36549 (2000 QP99)",,,4.086,,,,,
" 36550 (2000 QM101)",,,3.384,,,,,
" 36551 (2000 QR101)",,,,,,,,
" 36552 (2000 QH102)",,,2.581,,,,,
" 36553 (2000 QL102)",,,,,,,,
" 36554 (2000 QD103)",,,8.408,,,,,
" 36555 (2000 QH103)",,,2.247,,,,,
" 36556 (2000 QW104)",,,,,,,,
" 36557 (2000 QC105)",,,4.443,,,,,
" 36558 (2000 QP105)",,,,,,,,
" 36559 (2000 QB106)",,,3.558,,,,,
" 36560 (2000 QP107)",,,,,,,,
" 36561 (2000 QJ109)",,,2.318,,,,,
" 36562 (2000 QV109)",,,5.634,,,,,
" 36563 (2000 QW112)",,,3.293,,,,,
" 36564 (2000 QD116)",,,4.078,,,,,
" 36565 (2000 QG118)",,,,,,,,
" 36566 (2000 QK119)",,,4.098,,,,,
" 36567 (2000 QF120)",,,2.176,,,,,
" 36568 (2000 QO120)",,,,,,,,
" 36569 (2000 QB121)",,,3.787,,,,,
" 36570 (2000 QC121)",,,3.400,,,,,
" 36571 (2000 QQ121)",,,,,,,,
" 36572 (2000 QR121)",,,6.072,,,,,
" 36573 (2000 QJ122)",,,,,,,,
" 36574 (2000 QA123)",,,4.623,,,,,
" 36575 (2000 QH123)",,,9.123,,,,,
" 36576 (2000 QN123)",,,3.768,,,,,
" 36577 (2000 QX123)",,,4.515,,,,,
" 36578 (2000 QQ124)",,,,,,,,
" 36579 (2000 QT124)",,,,,,,,
" 36580 (2000 QZ124)",,,,,,,,
" 36581 (2000 QB125)",,,,,,,,
" 36582 (2000 QM126)",,,3.233,,,,,
" 36583 (2000 QP126)",,,1.974,,,,,
" 36584 (2000 QE127)",,,7.158,,,,,
" 36585 (2000 QJ127)",,,,,,,,
" 36586 (2000 QZ127)",,,3.096,,,,,
" 36587 (2000 QM128)",,,17.658,,,,,
" 36588 (2000 QA129)",,,,,,,,
" 36589 (2000 QS129)",,,7.366,,,,,
" 36590 (2000 QG132)",,,2.702,,,,,
" 36591 (2000 QJ132)",,,,,,,,
" 36592 (2000 QN132)",,,8.210,,,,,
" 36593 (2000 QR133)",,,,,,,,
" 36594 (2000 QS133)",,,,,,,,
" 36595 (2000 QD134)",,,3.990,,,,,
" 36596 (2000 QH134)",,,4.293,,,,,
" 36597 (2000 QB136)",,,5.231,,,,,
" 36598 (2000 QX137)",,,7.460,,,,,
" 36599 (2000 QB138)",,,2.151,,,,,
" 36600 (2000 QP138)",,,3.134,,,,,
" 36601 (2000 QS138)",,,,,,,,
" 36602 (2000 QS139)",,,,,,,,
" 36603 (2000 QY141)",,,,,,,,
" 36604 (2000 QP142)",,,,,,,,
" 36605 (2000 QT142)",,,,,,,,
" 36606 (2000 QL143)",,,,,,,,
" 36607 (2000 QS143)",,,2.485,,,,,
" 36608 (2000 QY143)",,,2.808,,,,,
" 36609 (2000 QD144)",,,,,,,,
" 36610 (2000 QR144)",,,2.674,,,,,
" 36611 (2000 QF145)",,,3.375,,,,,
" 36612 (2000 QQ145)",,,,,,,,
" 36613 (2000 QW145)",,,,,,,,
" 36614 Saltis (2000 QU148)",Saltis,,1.981,,,,,
" 36615 (2000 QL149)",,,,,,,,
" 36616 (2000 QZ149)",,,2.354,,,,,
" 36617 (2000 QJ150)",,,,,,,,
" 36618 (2000 QB151)",,,,,,,,
" 36619 (2000 QE151)",,,4.579,,,,,
" 36620 (2000 QM151)",,,,,,,,
" 36621 (2000 QN151)",,,4.207,,,,,
" 36622 (2000 QE152)",,,4.540,,,,,
" 36623 (2000 QS155)",,,6.240,,,,,
" 36624 (2000 QA157)",,,32.117,,,,,
" 36625 (2000 QT158)",,,6.562,,,,,
" 36626 (2000 QN160)",,,1.963,,,,,
" 36627 (2000 QM165)",,,3.676,,,,,
" 36628 (2000 QV165)",,,,,,,,
" 36629 (2000 QJ168)",,,,,,,,
" 36630 (2000 QU170)",,,2.418,,,,,
" 36631 (2000 QZ170)",,,3.351,,,,,
" 36632 (2000 QB171)",,,,,,,,
" 36633 (2000 QG171)",,,,,,,,
" 36634 (2000 QP173)",,,,,,,,
" 36635 (2000 QX173)",,,2.083,,,,,
" 36636 (2000 QP176)",,,,,,,,
" 36637 (2000 QB179)",,,,,,,,
" 36638 (2000 QO179)",,,3.855,,,,,
" 36639 (2000 QC183)",,,,,,,,
" 36640 (2000 QR184)",,,,,,,,
" 36641 (2000 QY185)",,,7.633,,,,,
" 36642 (2000 QU186)",,,,,,,,
" 36643 (2000 QW188)",,,,,,,,
" 36644 (2000 QR189)",,,2.025,,,,,
" 36645 (2000 QV189)",,,4.120,,,,,
" 36646 (2000 QZ191)",,,11.928,,,,,
" 36647 (2000 QD192)",,,,,,,,
" 36648 (2000 QM195)",,,4.248,,,,,
" 36649 (2000 QR195)",,,,,,,,
" 36650 (2000 QJ198)",,,2.267,,,,,
" 36651 (2000 QR198)",,,1.731,,,,,
" 36652 (2000 QY198)",,,2.340,,,,,
" 36653 (2000 QF200)",,,4.404,,,,,
" 36654 (2000 QD202)",,,,,,,,
" 36655 (2000 QL202)",,,3.940,,,,,
