full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
"  2960 Ohtaki (1977 DK3)",Ohtaki,,5.296,,,,,
"  2961 Katsurahama (1982 XA)",Katsurahama,,5.745,,,,,
"  2962 Otto (1940 YF)",Otto,,17.011,,,,,
"  2963 Chen Jiageng (1964 VM1)","Chen Jiageng",,9.541,,,,,
"  2964 Jaschek (1974 OA1)",Jaschek,,7.939,,,,,
"  2965 Surikov (1975 BX)",Surikov,,8.686,,,,,
"  2966 Korsunia (1977 EB2)",Korsunia,,5.878,,,,,
"  2967 Vladisvyat (1977 SS1)",Vladisvyat,,32.879,,,,,
"  2968 Iliya (1978 QJ)",Iliya,,4.456,,,,,
"  2969 Mikula (1978 RU1)",Mikula,,8.287,,,,,
"  2970 Pestalozzi (1978 UC)",Pestalozzi,,6.853,,,,,
"  2971 Mohr (1980 YL)",Mohr,,5.167,,,,,
"  2972 Niilo (1939 TB)",Niilo,,4.728,,,,,
"  2973 Paola (1951 AJ)",Paola,,12.079,,,,B,
"  2974 Holden (1955 QK)",Holden,,5.944,,,,,
"  2975 Spahr (1970 AF1)",Spahr,,5.919,,,,,
"  2976 Lautaro (1974 HR)",Lautaro,,46.184,,,,,
"  2977 Chivilikhin (1974 SP)",Chivilikhin,,9.050,,,,S,
"  2978 Roudebush (1978 SR)",Roudebush,,18.858,,,,,
"  2979 Murmansk (1978 TB7)",Murmansk,,20.558,,,,,
"  2980 Cameron (1981 EU17)",Cameron,,5.121,,,,,
"  2981 Chagall (1981 EE20)",Chagall,,15.489,,,,,
"  2982 Muriel (1981 JA3)",Muriel,,15.229,,,,,
"  2983 Poltava (1981 RW2)",Poltava,,30.690,,,,,
"  2984 Chaucer (1981 YD)",Chaucer,,15.422,,,,,
"  2985 Shakespeare (1983 TV1)",Shakespeare,,10.472,,,,,
"  2986 Mrinalini (2525 P-L)",Mrinalini,,19.210,,,,,
"  2987 Sarabhai (4583 P-L)",Sarabhai,,17.97,,,,,
"  2988 Korhonen (1943 EM)",Korhonen,,13.671,,,,S,
"  2989 Imago (1976 UF1)",Imago,,6.042,,,,,
"  2990 Trimberger (1981 EN27)",Trimberger,,10.828,,,,,
"  2991 Bilbo (1982 HV)",Bilbo,,7.818,,,,,
"  2992 Vondel (2540 P-L)",Vondel,,10.588,,,,,
"  2993 Wendy (1970 PA)",Wendy,,11.209,,,,,
"  2994 Flynn (1975 PA)",Flynn,,,,,,,
"  2995 Taratuta (1978 QK)",Taratuta,,16.59,,,,,
"  2996 Bowman (1954 RJ)",Bowman,,20.381,,,,Xc,
"  2997 Cabrera (1974 MJ)",Cabrera,,8.326,,,,,
"  2998 Berendeya (1975 TR3)",Berendeya,,4.252,,,,,
"  2999 Dante (1981 CY)",Dante,,6.887,,,,,
"  3000 Leonardo (1981 EG19)",Leonardo,,9.838,,,,B,
"  3001 Michelangelo (1982 BC1)",Michelangelo,,7.605,,,,,
"  3002 Delasalle (1982 FB3)",Delasalle,,6.254,,,,,
"  3003 Koncek (1983 YH)",Koncek,,19.449,,,,,
"  3004 Knud (1976 DD)",Knud,,,,,,,
"  3005 Pervictoralex (1979 QK2)",Pervictoralex,,4.770,,,,,
"  3006 Livadia (1979 SF11)",Livadia,,8.335,,,,,
"  3007 Reaves (1979 UC)",Reaves,,11.861,,,,X,
"  3008 Nojiri (1938 WA)",Nojiri,,,,,,,
"  3009 Coventry (1973 SM2)",Coventry,,3.752,,,,,
"  3010 Ushakov (1978 SB5)",Ushakov,,14.469,,,,,
"  3011 Chongqing (1978 WM14)",Chongqing,,11.921,,,,,
"  3012 Minsk (1979 QU9)",Minsk,,21.061,,,,,
"  3013 Dobrovoleva (1979 SD7)",Dobrovoleva,,10.588,,,,,
"  3014 Huangsushu (1979 TM)",Huangsushu,,6.927,,,,,
"  3015 Candy (1980 VN)",Candy,,24.517,,,,,
"  3016 Meuse (1981 EK)",Meuse,,9.881,,,,,
"  3017 Petrovic (1981 UL)",Petrovic,,12.828,,,,,
"  3018 Godiva (1982 KM)",Godiva,,8.166,,,,,
"  3019 Kulin (1940 AC)",Kulin,,11.744,,,,,
"  3020 Naudts (1949 PR)",Naudts,,11.981,,,,Sl,
"  3021 Lucubratio (1967 CB)",Lucubratio,,24.426,,,,,
"  3022 Dobermann (1980 SH)",Dobermann,,,,,,,
"  3023 Heard (1981 JS)",Heard,,4.991,,,,,
"  3024 Hainan (1981 UW9)",Hainan,,37.189,,,,,
"  3025 Higson (1982 QR)",Higson,,45.830,,,,,
"  3026 Sarastro (1977 TA1)",Sarastro,,16.211,,,,,
"  3027 Shavarsh (1978 PQ2)",Shavarsh,,13.462,,,,,
"  3028 Zhangguoxi (1978 TA2)",Zhangguoxi,,25.58,,,,K,
"  3029 Sanders (1981 EA8)",Sanders,,5.973,,,,,
"  3030 Vehrenberg (1981 EH16)",Vehrenberg,,4.326,,,,,
"  3031 Houston (1984 CX)",Houston,,6.430,,,,,
"  3032 Evans (1984 CA1)",Evans,,13.747,,,,,
"  3033 Holbaek (1984 EJ)",Holbaek,,8.361,,,,,
"  3034 Climenhaga (A917 SE)",Climenhaga,,,,,,,
"  3035 Chambers (A924 EJ)",Chambers,,13.644,,,,,
"  3036 Krat (1937 TO)",Krat,,43.101,,,,,
"  3037 Alku (1944 BA)",Alku,,29.876,,,,C,
"  3038 Bernes (1978 QB3)",Bernes,,3.578,,,,,
"  3039 Yangel (1978 SP2)",Yangel,,9.423,,,,,
"  3040 Kozai (1979 BA)",Kozai,,,,,,S,
"  3041 Webb (1980 GD)",Webb,,8.221,,,,,
"  3042 Zelinsky (1981 EF10)",Zelinsky,,,,,,,
"  3043 San Diego (1982 SA)","San Diego",,5.040,,,,,
"  3044 Saltykov (1983 RE3)",Saltykov,,24.805,,,,,
"  3045 Alois (1984 AW)",Alois,,27.493,,,,,
"  3046 Moliere (4120 P-L)",Moliere,,21.438,,,,,
"  3047 Goethe (6091 P-L)",Goethe,,5.846,,,,,
"  3048 Guangzhou (1964 TH1)",Guangzhou,,6.311,,,,,
"  3049 Kuzbass (1968 FH)",Kuzbass,,19.696,,,,,
"  3050 Carrera (1972 NW)",Carrera,,,,,,,
"  3051 Nantong (1974 YP)",Nantong,,15.859,,,,,
"  3052 Herzen (1976 YJ3)",Herzen,,10.516,,,,,
"  3053 Dresden (1977 QS)",Dresden,,3.547,,,,,
"  3054 Strugatskia (1977 RE7)",Strugatskia,,26.921,,,,,
"  3055 Annapavlova (1978 TR3)",Annapavlova,,9.428,,,,,
"  3056 INAG (1978 VD1)",INAG,,5.217,,,,,
"  3057 Malaren (1981 EG)",Malaren,,,,,,,
"  3058 Delmary (1981 EO17)",Delmary,,4.147,,,,,
"  3059 Pryor (1981 EF23)",Pryor,,5.153,,,,,
"  3060 Delcano (1982 RD1)",Delcano,,7.145,,,,S,
"  3061 Cook (1982 UB1)",Cook,,22.639,,,,,
"  3062 Wren (1982 XC)",Wren,,23.409,,,,,
"  3063 Makhaon (1983 PV)",Makhaon,,111.655,,,,,
"  3064 Zimmer (1984 BB1)",Zimmer,,12.911,,,,,
"  3065 Sarahill (1984 CV)",Sarahill,,19.499,,,,Ch,
"  3066 McFadden (1984 EO)",McFadden,,13.526,,,,,
"  3067 Akhmatova (1982 TE2)",Akhmatova,,6.253,,,,,
"  3068 Khanina (1982 YJ1)",Khanina,,6.515,,,,,
"  3069 Heyrovsky (1982 UG2)",Heyrovsky,,4.696,,,,,
"  3070 Aitken (1949 GK)",Aitken,,,,,,,
"  3071 Nesterov (1973 FT1)",Nesterov,,19.913,,,,,
"  3072 Vilnius (1978 RS1)",Vilnius,,4.260,,,,,
"  3073 Kursk (1979 SW11)",Kursk,,,,,,,
"  3074 Popov (1979 YE9)",Popov,,9.875,,,,B,
"  3075 Bornmann (1981 EY15)",Bornmann,,4.477,,,,,
"  3076 Garber (1982 RB1)",Garber,,4.938,,,,,
"  3077 Henderson (1982 SK)",Henderson,,5.175,,,,,
"  3078 Horrocks (1984 FG)",Horrocks,,28.284,,,,,
"  3079 Schiller (2578 P-L)",Schiller,,6.676,,,,,
"  3080 Moisseiev (1935 TE)",Moisseiev,,12.713,,,,,
"  3081 Martinuboh (1971 UP)",Martinuboh,,,,,,,
"  3082 Dzhalil (1972 KE)",Dzhalil,,17.664,,,,,
"  3083 OAFA (1974 MH)",OAFA,,,,,,,
"  3084 Kondratyuk (1977 QB1)",Kondratyuk,,,,,,,
"  3085 Donna (1980 DA)",Donna,,6.976,,,,Sl,
"  3086 Kalbaugh (1980 XE)",Kalbaugh,,,,,,,
"  3087 Beatrice Tinsley (1981 QJ1)","Beatrice Tinsley",,6.573,,,,,
"  3088 Jinxiuzhonghua (1981 UX9)",Jinxiuzhonghua,,16.948,,,,,
"  3089 Oujianquan (1981 XK2)",Oujianquan,,35.887,,,,,
"  3090 Tjossem (1982 AN)",Tjossem,,14.345,,,,Cg,
"  3091 van den Heuvel (6081 P-L)","van den Heuvel",,4.315,,,,,
"  3092 Herodotus (6550 P-L)",Herodotus,,30.346,,,,,
"  3093 Bergholz (1971 MG)",Bergholz,,12.994,,,,,
"  3094 Chukokkala (1979 FE2)",Chukokkala,,23.099,,,,,
"  3095 Omarkhayyam (1980 RT2)",Omarkhayyam,,30.178,,,,,
"  3096 Bezruc (1981 QC1)",Bezruc,,17.122,,,,C,
"  3097 Tacitus (2011 P-L)",Tacitus,,20.810,,,,,
"  3098 van Sprang (4579 P-L)","van Sprang",,3.586,,,,,
"  3099 Hergenrother (1940 GF)",Hergenrother,,14.732,,,,,
"  3100 Zimmerman (1977 EQ1)",Zimmerman,,5.288,,,,,
"  3101 Goldberger (1978 GB)",Goldberger,,,,,,,
"  3102 Krok (1981 QA)",Krok,,1.6,.834,.521,,S,QRS
"  3103 Eger (1982 BB)",Eger,,1.5,.732,.235,,Xe,
"  3104 Durer (1982 BB1)",Durer,,16.952,,,,,
"  3105 Stumpff (A907 PB)",Stumpff,,6.964,,,,,
"  3106 Morabito (1981 EE)",Morabito,,26.209,,,,,
"  3107 Weaver (1981 JG2)",Weaver,,5.782,,,,,
"  3108 Lyubov (1972 QM)",Lyubov,,4.446,,,,,
"  3109 Machin (1974 DC)",Machin,,23.671,,,,,
"  3110 Wagman (1975 SC)",Wagman,,8.006,,,,,
"  3111 Misuzu (1977 DX8)",Misuzu,,,,,,,
"  3112 Velimir (1977 QC5)",Velimir,,12.995,,,,,
"  3113 Chizhevskij (1978 RO)",Chizhevskij,,4.913,,,,,
"  3114 Ercilla (1980 FB12)",Ercilla,,5.025,,,,,
"  3115 Baily (1981 PL)",Baily,,17.044,,,,,
"  3116 Goodricke (1983 CF)",Goodricke,,7.776,,,,,
"  3117 Niepce (1983 CM1)",Niepce,,,,,,,
"  3118 Claytonsmith (1974 OD)",Claytonsmith,,36.569,,,,,
"  3119 Dobronravin (1972 YX)",Dobronravin,,15.653,,,,,
"  3120 Dangrania (1979 RZ)",Dangrania,,15.481,,,,,
"  3121 Tamines (1981 EV)",Tamines,,5.809,,,,S,
"  3122 Florence (1981 ET3)",Florence,,4.9,,,,S,
"  3123 Dunham (1981 QF2)",Dunham,,12.070,.595,.272,,,F
"  3124 Kansas (1981 VB)",Kansas,,11.152,.745,.376,,,CG
"  3125 Hay (1982 BJ1)",Hay,,15.046,,,,,
"  3126 Davydov (1969 TP1)",Davydov,,13.571,,,,,
"  3127 Bagration (1973 ST4)",Bagration,,8.446,,,,,
"  3128 Obruchev (1979 FJ2)",Obruchev,,20.396,,,,,
"  3129 Bonestell (1979 MK2)",Bonestell,,7.153,,,,,
"  3130 Hillary (1981 YO)",Hillary,,13.106,,,,,
"  3131 Mason-Dixon (1982 BM1)",Mason-Dixon,,,,,,,
"  3132 Landgraf (1940 WL)",Landgraf,,26.932,,,,,
"  3133 Sendai (A907 TC)",Sendai,,7.249,,,,,
"  3134 Kostinsky (A921 VA)",Kostinsky,,50.389,,,,,
"  3135 Lauer (1981 EC9)",Lauer,,,,,,,
"  3136 Anshan (1981 WD4)",Anshan,,19.032,,,,,
"  3137 Horky (1982 SM1)",Horky,,6.685,,,,C,
"  3138 Ciney (1980 KL)",Ciney,,5.511,,,,,
"  3139 Shantou (1980 VL1)",Shantou,,36.648,,,,,
"  3140 Stellafane (1983 AO)",Stellafane,,20.213,,,,,
"  3141 Buchar (1984 RH)",Buchar,,36.05,,,,,
"  3142 Kilopi (1937 AC)",Kilopi,,8.001,,,,,
"  3143 Genecampbell (1980 UA)",Genecampbell,,8.520,,,,,
"  3144 Brosche (1931 TY1)",Brosche,,4.390,,,,,
"  3145 Walter Adams (1955 RY)","Walter Adams",,3.449,,,,,
"  3146 Dato (1972 KG)",Dato,,10.794,,,,,
"  3147 Samantha (1976 YU3)",Samantha,,10.036,,,,,
"  3148 Grechko (1979 SA12)",Grechko,,17.009,,,,,
"  3149 Okudzhava (1981 SH)",Okudzhava,,4.619,,,,,
"  3150 Tosa (1983 CB)",Tosa,,33.479,,,,,
"  3151 Talbot (1983 HF)",Talbot,,13.618,,,,S,
"  3152 Jones (1983 LF)",Jones,,30.952,,,,,
"  3153 Lincoln (1984 SH3)",Lincoln,,4.999,,,,,
"  3154 Grant (1984 SO3)",Grant,,,,,,,
"  3155 Lee (1984 SP3)",Lee,,,,,,V,
"  3156 Ellington (1953 EE)",Ellington,,30.794,,,,,
"  3157 Novikov (1973 SX3)",Novikov,,30.522,,,,,
"  3158 Anga (1976 SU2)",Anga,,7.334,,,,,
"  3159 Prokof''ev (1976 US2)",Prokof''ev,,9.805,,,,,
"  3160 Angerhofer (1980 LE)",Angerhofer,,4.813,,,,,
"  3161 Beadell (1980 TB5)",Beadell,,13.687,,,,,
"  3162 Nostalgia (1980 YH)",Nostalgia,,31.021,,,,,
"  3163 Randi (1981 QM)",Randi,,3.883,,,,,
"  3164 Prast (6562 P-L)",Prast,,19.242,,,,,
"  3165 Mikawa (1984 QE)",Mikawa,,7.715,,,,,
"  3166 Klondike (1940 FG)",Klondike,,7.837,,,,,
"  3167 Babcock (1955 RS)",Babcock,,13.134,,,,,
"  3168 Lomnicky Stit (1980 XM)","Lomnicky Stit",,13.298,,,,,
"  3169 Ostro (1981 LA)",Ostro,,4.662,.771,.306,,Xe,TS
"  3170 Dzhanibekov (1979 SS11)",Dzhanibekov,,9.597,,,,S,
"  3171 Wangshouguan (1979 WO)",Wangshouguan,,38.766,,,,,
"  3172 Hirst (1981 WW)",Hirst,,5.618,,,,,
"  3173 McNaught (1981 WY)",McNaught,,6.026,,,,,
"  3174 Alcock (1984 UV)",Alcock,,,,,,,
"  3175 Netto (1979 YP)",Netto,,5.942,,,,S,
"  3176 Paolicchi (1980 VR1)",Paolicchi,,41.327,,,,,
"  3177 Chillicothe (1934 AK)",Chillicothe,,15.419,,,,,
"  3178 Yoshitsune (1984 WA)",Yoshitsune,,14.304,,,,,
"  3179 Beruti (1962 FA)",Beruti,,20.835,,,,C,
"  3180 Morgan (1962 RO)",Morgan,,4.340,,,,,
"  3181 Ahnert (1964 EC)",Ahnert,,7.961,,,,S,
"  3182 Shimanto (1984 WC)",Shimanto,,8.925,,,,,
"  3183 Franzkaiser (1949 PP)",Franzkaiser,,15.283,,,,,
"  3184 Raab (1949 QC)",Raab,,17.638,,,,,
"  3185 Clintford (1953 VY1)",Clintford,,10.294,,,,,
"  3186 Manuilova (1973 SD3)",Manuilova,,13.886,,,,,
"  3187 Dalian (1977 TO3)",Dalian,,6.223,,,,,
"  3188 Jekabsons (1978 OM)",Jekabsons,,4.261,,,,,
"  3189 Penza (1978 RF6)",Penza,,14.103,,,,,
"  3190 Aposhanskij (1978 SR6)",Aposhanskij,,,,,,,
"  3191 Svanetia (1979 SX9)",Svanetia,,9.318,,,,,
"  3192 A''Hearn (1982 BY1)",A''Hearn,,4.361,,,,C,
"  3193 Elliot (1982 DJ)",Elliot,,5.851,,,,,
"  3194 Dorsey (1982 KD1)",Dorsey,,13.907,,,,,
"  3195 Fedchenko (1978 PT2)",Fedchenko,,8.560,,,,,
"  3196 Maklaj (1978 RY)",Maklaj,,14.196,,,,,
"  3197 Weissman (1981 AD)",Weissman,,18.984,,,,Cgh,
"  3198 Wallonia (1981 YH1)",Wallonia,,,,,,S,
"  3199 Nefertiti (1982 RA)",Nefertiti,,2.2,.895,.418,,Sq,S
"  3200 Phaethon (1983 TB)",Phaethon,,5.10,,,,B,F
"  3201 Sijthoff (6560 P-L)",Sijthoff,,5.030,,,,,
"  3202 Graff (A908 AA)",Graff,,35.914,,,,,
"  3203 Huth (1938 SL)",Huth,,4.345,,,,,
"  3204 Lindgren (1978 RH)",Lindgren,,19.596,,,,,
"  3205 Boksenberg (1979 MO6)",Boksenberg,,12.120,,,,,
"  3206 Wuhan (1980 VN1)",Wuhan,,5.377,,,,,
"  3207 Spinrad (1981 EY25)",Spinrad,,9.384,,,,,
"  3208 Lunn (1981 JM)",Lunn,,20.114,,,,,
"  3209 Buchwald (1982 BL1)",Buchwald,,5.818,,,,S,
"  3210 Lupishko (1983 WH1)",Lupishko,,19.128,,,,,
"  3211 Louispharailda (1931 CE)",Louispharailda,,8.340,,,,,
"  3212 Agricola (1938 DH2)",Agricola,,4.442,,,,,
"  3213 Smolensk (1977 NQ)",Smolensk,,17.720,,,,,
"  3214 Makarenko (1978 TZ6)",Makarenko,,18.442,,,,Xc,
"  3215 Lapko (1980 BQ)",Lapko,,19.517,,,,,
"  3216 Harrington (1980 RB)",Harrington,,4.029,,,,S,
"  3217 Seidelmann (1980 RK)",Seidelmann,,,,,,,
"  3218 Delphine (6611 P-L)",Delphine,,4.932,,,,,
"  3219 Komaki (1934 CX)",Komaki,,15.978,,,,,
"  3220 Murayama (1951 WF)",Murayama,,5.390,,,,,
"  3221 Changshi (1981 XF2)",Changshi,,5.998,,,,,
"  3222 Liller (1983 NJ)",Liller,,34.919,,,,,
"  3223 Forsius (1942 RN)",Forsius,,20.149,,,,,
"  3224 Irkutsk (1977 RL6)",Irkutsk,,24.900,,,,X,
"  3225 Hoag (1982 QQ)",Hoag,,6.235,,,,,
"  3226 Plinius (6565 P-L)",Plinius,,7.020,,,,,
"  3227 Hasegawa (1928 DF)",Hasegawa,,7.909,,,,,
"  3228 Pire (1935 CL)",Pire,,16.209,,,,,
"  3229 Solnhofen (A916 PC)",Solnhofen,,7.140,,,,,
"  3230 Vampilov (1972 LE)",Vampilov,,22.759,,,,,
"  3231 Mila (1972 RU2)",Mila,,13.424,,,,,
"  3232 Brest (1974 SL)",Brest,,16.613,,,,,
"  3233 Krisbarons (1977 RA6)",Krisbarons,,4.130,,,,,
"  3234 Hergiani (1978 QO2)",Hergiani,,13.879,,,,,
"  3235 Melchior (1981 EL1)",Melchior,,12.223,,,,,
"  3236 Strand (1982 BH1)",Strand,,5.036,,,,,
"  3237 Victorplatt (1984 SA5)",Victorplatt,,27.751,,,,,
"  3238 Timresovia (1975 VB9)",Timresovia,,12.699,,,,,
"  3239 Meizhou (1978 UJ2)",Meizhou,,3.248,,,,,
"  3240 Laocoon (1978 VG6)",Laocoon,,51.695,,,,,
"  3241 Yeshuhua (1978 WH14)",Yeshuhua,,16.775,,,,,
"  3242 Bakhchisaraj (1979 SG9)",Bakhchisaraj,,7.694,,,,,
"  3243 Skytel (1980 DC)",Skytel,,10.448,,,,,
"  3244 Petronius (4008 P-L)",Petronius,,3.783,,,,,
"  3245 Jensch (1973 UL5)",Jensch,,12.696,,,,,
"  3246 Bidstrup (1976 GQ3)",Bidstrup,,22.225,,,,,
"  3247 Di Martino (1981 YE)","Di Martino",,13.75,,,,,
"  3248 Farinella (1982 FK)",Farinella,,36.553,,,,D,
"  3249 Musashino (1977 DT4)",Musashino,,5.108,,,,S,
"  3250 Martebo (1979 EB)",Martebo,,,,,,,
"  3251 Eratosthenes (6536 P-L)",Eratosthenes,,14.984,,,,,
"  3252 Johnny (1981 EM4)",Johnny,,7.807,,,,,
"  3253 Gradie (1982 HQ1)",Gradie,,6.172,,,,,
"  3254 Bus (1982 UM)",Bus,,31.104,,,,T,
"  3255 Tholen (1980 RA)",Tholen,,4.023,,,,S,
"  3256 Daguerre (1981 SJ1)",Daguerre,,20.551,,,,X,
"  3257 Hanzlik (1982 GG)",Hanzlik,,5.569,,,,,
"  3258 Somnium (1983 RJ)",Somnium,,,,,,S,
"  3259 Brownlee (1984 SZ4)",Brownlee,,25.579,,,,,
"  3260 Vizbor (1974 SO2)",Vizbor,,7.673,,,,,
"  3261 Tvardovskij (1979 SF9)",Tvardovskij,,11.732,,,,,
"  3262 Miune (1983 WB)",Miune,,22.627,,,,X,
"  3263 Bligh (1932 CN)",Bligh,,4.931,,,,,
"  3264 Bounty (1934 AF)",Bounty,,16.389,,,,,
"  3265 Fletcher (1953 VN2)",Fletcher,,5.909,,,,V,
"  3266 Bernardus (1978 PA)",Bernardus,,7.592,,,,,
"  3267 Glo (1981 AA)",Glo,,13.6,,,,,
"  3268 De Sanctis (1981 DD)","De Sanctis",,6.033,,,,,
"  3269 Vibert-Douglas (1981 EX16)",Vibert-Douglas,,11.659,,,,,
"  3270 Dudley (1982 DA)",Dudley,,,,,,,
"  3271 Ul (1982 RB)",Ul,,,,,,,
"  3272 Tillandz (1938 DB1)",Tillandz,,5.686,,,,,
"  3273 Drukar (1975 TS2)",Drukar,,27.397,,,,,
"  3274 Maillen (1981 QO2)",Maillen,,14.548,,,,,
"  3275 Oberndorfer (1982 HE1)",Oberndorfer,,10.831,,,,,
"  3276 Porta Coeli (1982 RZ1)","Porta Coeli",,18.410,,,,,
"  3277 Aaronson (1984 AF1)",Aaronson,,19.880,,,,,
"  3278 Behounek (1984 BT)",Behounek,,31.455,,,,,
"  3279 Solon (9103 P-L)",Solon,,,,,,,
"  3280 Gretry (1933 SJ)",Gretry,,8.833,,,,,
"  3281 Maupertuis (1938 DZ)",Maupertuis,,5.482,,,,,
"  3282 Spencer Jones (1949 DA)","Spencer Jones",,5.228,,,,,
"  3283 Skorina (1979 QA10)",Skorina,,10.623,,,,,
"  3284 Niebuhr (1953 NB)",Niebuhr,,9.127,,,,,
"  3285 Ruth Wolfe (1983 VW1)","Ruth Wolfe",,8.62,,,,,
"  3286 Anatoliya (1980 BV)",Anatoliya,,8.054,,,,,
"  3287 Olmstead (1981 DK1)",Olmstead,,5.515,,,,L,
"  3288 Seleucus (1982 DV)",Seleucus,,2.8,.910,.500,,K,S
"  3289 Mitani (1934 RP)",Mitani,,4.271,,,,,
"  3290 Azabu (1973 SZ1)",Azabu,,10.185,,,,,
"  3291 Dunlap (1982 VX3)",Dunlap,,22.496,,,,,
"  3292 Sather (2631 P-L)",Sather,,12.758,,,,,
"  3293 Rontaylor (4650 P-L)",Rontaylor,,4.460,,,,,
"  3294 Carlvesely (6563 P-L)",Carlvesely,,11.372,,,,,
"  3295 Murakami (1950 DH)",Murakami,,13.415,,,,,
"  3296 Bosque Alegre (1975 SF)","Bosque Alegre",,10.159,,,,,
"  3297 Hong Kong (1978 WN14)","Hong Kong",,15.582,,,,,
"  3298 Massandra (1979 OB15)",Massandra,,10.545,,,,,
"  3299 Hall (1980 TX5)",Hall,,5.597,,,,,
"  3300 McGlasson (1928 NA)",McGlasson,,22.752,,,,,
"  3301 Jansje (1978 CT)",Jansje,,,,,,,
"  3302 Schliemann (1977 RS6)",Schliemann,,7.537,,,,,
"  3303 Merta (1967 UN)",Merta,,9.938,,,,,
"  3304 Pearce (1981 EQ21)",Pearce,,9.314,,,,,
"  3305 Ceadams (1985 KB)",Ceadams,,10.052,,,,,
"  3306 Byron (1979 SM11)",Byron,,,,,,S,
"  3307 Athabasca (1981 DE1)",Athabasca,,3.628,,,,V,
"  3308 Ferreri (1981 EP)",Ferreri,,12.344,,,,,
"  3309 Brorfelde (1982 BH)",Brorfelde,,5.038,,,,S,
"  3310 Patsy (1931 TS2)",Patsy,,24.032,,,,,
"  3311 Podobed (1976 QM1)",Podobed,,17.336,,,,T,
"  3312 Pedersen (1984 SN)",Pedersen,,17.004,,,,,
"  3313 Mendel (1980 DG)",Mendel,,8.791,,,,,
"  3314 Beals (1981 FH)",Beals,,6.776,,,,S,
"  3315 Chant (1984 CZ)",Chant,,9.495,,,,,
"  3316 Herzberg (1984 CN1)",Herzberg,,16.988,,,,,
"  3317 Paris (1984 KF)",Paris,,118.790,,,,T,
"  3318 Blixen (1985 HB)",Blixen,,22.658,,,,,
"  3319 Kibi (1977 EJ5)",Kibi,,18.889,,,,,
"  3320 Namba (1982 VZ4)",Namba,,6.706,,,,S,
"  3321 Dasha (1975 TZ2)",Dasha,,7.958,,,,,
"  3322 Lidiya (1975 XY1)",Lidiya,,6.388,,,,,
"  3323 Turgenev (1979 SY9)",Turgenev,,4.811,,,,,
"  3324 Avsyuk (1983 CW1)",Avsyuk,,18.649,,,,,
"  3325 TARDIS (1984 JZ)",TARDIS,,28.238,,,,,
"  3326 Agafonikov (1985 FL)",Agafonikov,,14.184,,,,,
"  3327 Campins (1985 PW)",Campins,,20.773,,,,,
"  3328 Interposita (1985 QD1)",Interposita,,17.935,,,,,
"  3329 Golay (1985 RT1)",Golay,,18.365,,,,,
"  3330 Gantrisch (1985 RU1)",Gantrisch,,35.717,,,,,
"  3331 Kvistaberg (1979 QS)",Kvistaberg,,,,,,,
"  3332 Raksha (1978 NT1)",Raksha,,14.581,,,,,
"  3333 Schaber (1980 TG5)",Schaber,,26.538,,,,,
"  3334 Somov (1981 YR)",Somov,,,,,,,
"  3335 Quanzhou (1966 AA)",Quanzhou,,10.242,,,,,
"  3336 Grygar (1971 UX)",Grygar,,3.556,,,,,
"  3337 Milos (1971 UG1)",Milos,,,,,,,
"  3338 Richter (1973 UX5)",Richter,,3.516,,,,,
"  3339 Treshnikov (1978 LB)",Treshnikov,,33.541,,,,,
"  3340 Yinhai (1979 TK)",Yinhai,,,,,,S,
"  3341 Hartmann (1980 OD)",Hartmann,,12.395,,,,,
"  3342 Fivesparks (1982 BD3)",Fivesparks,,22.163,,,,,
"  3343 Nedzel (1982 HS)",Nedzel,,,,,,,
"  3344 Modena (1982 JA)",Modena,,,,,,,
"  3345 Tarkovskij (1982 YC1)",Tarkovskij,,20.746,,,,C,
"  3346 Gerla (1951 SD)",Gerla,,34.628,,,,,
"  3347 Konstantin (1975 VN1)",Konstantin,,16.965,,,,,
"  3348 Pokryshkin (1978 EA3)",Pokryshkin,,15.588,,,,,
"  3349 Manas (1979 FH2)",Manas,,10.259,,,,L,
"  3350 Scobee (1980 PJ)",Scobee,,7.401,,,,,
"  3351 Smith (1980 RN1)",Smith,,7.278,,,,,
"  3352 McAuliffe (1981 CW)",McAuliffe,,,,,,A,
"  3353 Jarvis (1981 YC)",Jarvis,,10.062,,,,,
"  3354 McNair (1984 CW)",McNair,,7.701,,,,,
"  3355 Onizuka (1984 CC1)",Onizuka,,4.546,,,,,
"  3356 Resnik (1984 EU)",Resnik,,4.823,,,,,
"  3357 Tolstikov (1984 FT)",Tolstikov,,16.360,,,,,
"  3358 Anikushin (1978 RX)",Anikushin,,14.231,,,,,
"  3359 Purcari (1978 RA6)",Purcari,,4.298,,,,,
"  3360 Syrinx (1981 VA)",Syrinx,,1.8,,,,,
"  3361 Orpheus (1982 HR)",Orpheus,,0.3,1.022,.503,,,
"  3362 Khufu (1984 QA)",Khufu,,0.7,,,,,
"  3363 Bowen (1960 EE)",Bowen,,9.365,,,,Sq,
"  3364 Zdenka (1984 GF)",Zdenka,,5.399,,,,S,
"  3365 Recogne (1985 CG2)",Recogne,,17.716,,,,C,
"  3366 Godel (1985 SD1)",Godel,,16.935,,,,,
"  3367 Alex (1983 CA3)",Alex,,9.607,,,,X,
"  3368 Duncombe (1985 QT)",Duncombe,,33.331,,,,,
"  3369 Freuchen (1985 UZ)",Freuchen,,23.648,,,,,
