CountyId,AccommodationFood,AdministrativeSupportWaste,AgricultureForestryFishingHunting,AllSectors,ArtsEntertainmentRecreation,BDG25,Construction,Education,FinanceInsurance,GDPPerCapita,HealthcareSocialAssistance,Income,IndustriesNotClassified,Information,Management,Manufacturing,MiningQuarryingOilGas,OtherServices,PopulationDensity,Poverty,ProfessionalScientificTechnical,RealEstate,RetailTrade,SubstanceAbuse,TransportationWarehousing,Unemployment,Utilities,WholesaleTrade 
16051,2168.0,1946.0,4319.0,126989.0,954.0,2325.0,18125.0,NA,3336.0,19598.0,7588.0,53555,NA,NA,NA,28938.0,NA,1019.0,17.5,10.5,2717.0,695.0,13666.0,12.1,20472.0,3.1,NA,16350.0
16067,3812.0,914.0,NA,175474.0,290.0,1168.0,16656.0,NA,3061.0,19597.0,15953.0,45429,NA,5137.0,NA,45869.0,NA,7064.0,26.6,17.0,3115.0,1451.0,13360.0,18.1,17122.0,3.1,3099.0,36237.0
54083,12735.0,7288.0,942.0,273078.0,1267.0,2245.0,8219.0,NA,9816.0,19595.0,82963.0,37185,NA,4169.0,NA,37829.0,NA,7190.0,27.2,19.8,6992.0,4024.0,36606.0,16.1,14923.0,5.3,NA,10533.0
40095,4709.0,476.0,NA,122528.0,3550.0,912.0,1695.0,NA,6286.0,19583.0,20640.0,41312,NA,NA,NA,51695.0,1933.0,2473.0,35.5,17.1,4338.0,496.0,15418.0,16.1,1228.0,5.1,2126.0,4500.0
20021,4068.0,4525.0,NA,218117.0,813.0,1600.0,68845.0,NA,4153.0,19580.0,27592.0,39842,NA,1195.0,NA,69993.0,5684.0,3069.0,38.5,18.0,1801.0,445.0,11246.0,18.1,2338.0,5.2,NA,5373.0
01093,7523.0,7148.0,2112.0,237980.0,350.0,1592.0,3799.0,NA,14646.0,19576.0,42839.0,34977,NA,NA,530.0,96220.0,NA,5006.0,42.1,19.8,1983.0,697.0,25344.0,8.1,16224.0,6.1,NA,7482.0
28085,14194.0,4325.0,10384.0,364792.0,120.0,2109.0,18280.0,7245.0,15390.0,19566.0,67247.0,40627,NA,5519.0,NA,39972.0,5187.0,14548.0,56.6,20.0,13222.0,2965.0,50049.0,8.1,58039.0,5.8,3793.0,33197.0
35013,95224.0,73774.0,2567.0,1507502.0,19337.0,20691.0,114407.0,17515.0,70473.0,19565.0,469587.0,39421,249.0,18687.0,7279.0,85191.0,963.0,36598.0,45.9,25.7,176985.0,21109.0,190085.0,22.1,36493.0,7.1,20417.0,50562.0
29105,15231.0,10138.0,NA,351893.0,1271.0,2217.0,9318.0,616.0,15408.0,19553.0,54563.0,40741,103.0,3245.0,NA,158828.0,NA,6125.0,42.5,17.4,5167.0,1438.0,49904.0,8.1,4709.0,6.2,NA,8704.0
37161,21033.0,20891.0,1853.0,470688.0,1765.0,4936.0,29380.0,9500.0,14323.0,19551.0,75265.0,36998,NA,14384.0,NA,135344.0,NA,22538.0,111.5,19.2,8415.0,3026.0,58652.0,28.1,10674.0,6.6,NA,20770.0
47183,9370.0,14505.0,263.0,222678.0,NA,2943.0,4704.0,NA,13362.0,19547.0,52908.0,38025,NA,3559.0,NA,51324.0,NA,7076.0,60.1,18.2,2868.0,1292.0,27039.0,12.1,10256.0,7.3,NA,17949.0
47177,9776.0,19176.0,NA,362119.0,NA,2181.0,11894.0,1320.0,12676.0,19531.0,52181.0,39357,NA,8212.0,NA,173383.0,NA,5765.0,88.5,21.2,3219.0,1447.0,38100.0,16.1,6623.0,4.8,NA,9897.0
29079,2546.0,344.0,NA,86650.0,NA,707.0,3019.0,NA,3694.0,19527.0,18367.0,38763,NA,880.0,NA,38372.0,NA,2111.0,23.9,19.1,879.0,393.0,9562.0,14.1,705.0,5.6,NA,2410.0
28067,119342.0,13361.0,2906.0,1018526.0,1676.0,4626.0,64561.0,2275.0,21868.0,19519.0,128995.0,36413,161.0,6612.0,NA,255180.0,84640.0,24953.0,93.6,23.2,19866.0,10162.0,69134.0,8.1,35642.0,5.9,16771.0,47026.0
27087,NA,NA,NA,53334.0,NA,332.0,2371.0,NA,2331.0,19517.0,8824.0,40849,NA,NA,NA,NA,NA,1202.0,9.3,21.5,270.0,NA,3390.0,24.1,1579.0,5.2,NA,2628.0
29167,7672.0,3470.0,NA,278072.0,897.0,2044.0,8572.0,NA,8320.0,19511.0,75403.0,41326,NA,2661.0,NA,14537.0,NA,4539.0,42.4,17.5,85450.0,1206.0,28469.0,20.1,2239.0,6.4,NA,8962.0
37005,3990.0,819.0,NA,60758.0,3841.0,941.0,3898.0,NA,2712.0,19510.0,13918.0,36113,NA,892.0,NA,14698.0,NA,1201.0,45.5,22.9,1225.0,322.0,7165.0,22.1,NA,5.1,NA,NA
53021,34650.0,34998.0,35046.0,785925.0,8948.0,5145.0,81299.0,11446.0,17332.0,19503.0,93107.0,58246,27.0,8804.0,NA,134727.0,2130.0,19348.0,39.7,15.6,23759.0,11121.0,99862.0,10.1,66729.0,6.5,NA,93948.0
54097,8920.0,757.0,2425.0,220949.0,513.0,1555.0,30159.0,NA,4643.0,19498.0,49764.0,40766,NA,4998.0,NA,37505.0,13753.0,3701.0,66.0,17.3,8449.0,2847.0,20563.0,12.1,7512.0,7.0,NA,10420.0
48373,15092.0,7778.0,6673.0,281185.0,578.0,2696.0,17701.0,604.0,13932.0,19498.0,49232.0,42746,83.0,8117.0,952.0,60064.0,3036.0,10657.0,38.9,17.2,9520.0,4272.0,44117.0,24.1,10183.0,7.1,12569.0,6025.0
13313,51044.0,55025.0,NA,1949758.0,4993.0,5538.0,29699.0,1385.0,32933.0,19497.0,216292.0,45921,30.0,28053.0,202221.0,673478.0,3606.0,45383.0,288.0,15.3,90763.0,8576.0,116605.0,16.1,208208.0,5.7,15354.0,165423.0
54099,8004.0,1540.0,NA,288384.0,2047.0,2180.0,13009.0,NA,4074.0,19497.0,111941.0,35537,NA,NA,4123.0,31679.0,31449.0,5615.0,84.8,22.5,7576.0,1092.0,23153.0,28.1,13528.0,6.3,NA,26469.0
35005,34171.0,7929.0,1595.0,595464.0,1848.0,4876.0,43946.0,1813.0,28805.0,19492.0,151581.0,39265,NA,7519.0,11410.0,40759.0,20272.0,17471.0,10.1,21.1,62224.0,7806.0,83792.0,30.0,29840.0,6.9,6239.0,36420.0
29009,12047.0,11261.0,NA,538960.0,1840.0,2342.0,12193.0,325.0,10621.0,19489.0,47454.0,37467,NA,NA,1430.0,183702.0,NA,7067.0,43.7,20.7,NA,2106.0,35898.0,14.1,9223.0,5.3,NA,30086.0
08003,10363.0,3516.0,NA,184558.0,1037.0,1324.0,12929.0,497.0,15488.0,19487.0,63867.0,40067,NA,2342.0,NA,3624.0,NA,4757.0,20.7,24.0,7414.0,3297.0,30469.0,24.1,7991.0,4.3,4358.0,9366.0
29041,588.0,260.0,NA,38107.0,287.0,518.0,2273.0,NA,3241.0,19481.0,5267.0,46230,10.0,313.0,NA,NA,NA,2087.0,11.2,13.3,571.0,185.0,7074.0,16.1,3496.0,5.1,NA,6770.0
21061,1586.0,100.0,NA,22372.0,NA,738.0,4214.0,NA,2367.0,19481.0,6682.0,38673,NA,NA,NA,NA,NA,445.0,38.5,20.0,495.0,NA,3068.0,20.1,NA,5.4,NA,NA
37163,15635.0,17337.0,1319.0,462571.0,1213.0,3824.0,21186.0,NA,10314.0,19479.0,81422.0,40660,NA,8688.0,25554.0,144173.0,NA,13391.0,63.6,21.4,8999.0,3447.0,56450.0,16.1,15373.0,5.6,NA,34547.0
05033,19349.0,22669.0,NA,568578.0,734.0,4165.0,41682.0,NA,14082.0,19477.0,57409.0,46545,NA,5891.0,2547.0,138728.0,5074.0,12647.0,89.4,14.4,9898.0,7103.0,49335.0,20.1,117814.0,3.7,766.0,56635.0
16043,3059.0,918.0,375.0,50497.0,715.0,1222.0,12382.0,NA,1755.0,19475.0,5534.0,49555,NA,NA,NA,1239.0,NA,1831.0,6.3,15.0,667.0,299.0,5970.0,12.1,5197.0,3.2,NA,6516.0
29017,832.0,194.0,NA,36926.0,22.0,637.0,3524.0,NA,1281.0,19470.0,7310.0,41623,26.0,NA,NA,4644.0,NA,1393.0,19.4,18.3,750.0,134.0,6069.0,12.1,2127.0,6.2,NA,7751.0
29081,3192.0,451.0,NA,48522.0,42.0,552.0,271.0,NA,4392.0,19468.0,13541.0,38005,NA,1015.0,NA,923.0,NA,2062.0,12.2,18.0,400.0,87.0,14913.0,20.1,2570.0,4.7,NA,4176.0
21225,3093.0,1374.0,NA,188632.0,317.0,583.0,3831.0,NA,3860.0,19464.0,27701.0,45239,NA,544.0,NA,16446.0,NA,3291.0,45.3,20.7,2291.0,379.0,19679.0,28.1,6041.0,6.4,NA,11781.0
29135,3200.0,1571.0,NA,86741.0,501.0,1372.0,18687.0,NA,4545.0,19451.0,8170.0,50525,NA,1593.0,NA,24430.0,NA,2357.0,35.6,14.7,1705.0,126.0,9097.0,10.1,759.0,4.9,NA,4182.0
47175,NA,NA,967.0,13940.0,NA,307.0,NA,NA,NA,19450.0,NA,39348,NA,NA,NA,NA,NA,150.0,20.1,18.9,NA,NA,499.0,20.1,NA,5.8,NA,NA
21115,6501.0,2277.0,NA,126585.0,NA,894.0,19557.0,NA,7176.0,19445.0,26310.0,36051,77.0,6598.0,NA,1336.0,1953.0,2790.0,89.6,25.9,5520.0,1182.0,34723.0,30.0,3551.0,9.2,4168.0,2714.0
21213,12038.0,13859.0,NA,263867.0,4917.0,1223.0,11791.0,NA,5779.0,19441.0,13976.0,45496,NA,1047.0,NA,134567.0,NA,4810.0,69.5,16.0,1803.0,959.0,26396.0,16.1,20744.0,4.2,NA,6021.0
05027,9142.0,4228.0,2507.0,279309.0,1689.0,2004.0,7057.0,NA,9524.0,19439.0,34502.0,38057,NA,1863.0,1400.0,111058.0,20721.0,6045.0,33.4,23.8,16107.0,4139.0,21865.0,10.1,9323.0,5.7,2504.0,14036.0
39145,33445.0,8861.0,518.0,611435.0,1016.0,4569.0,20066.0,4779.0,19887.0,19437.0,273616.0,37277,NA,6483.0,5025.0,66530.0,NA,10215.0,129.3,23.0,38355.0,6405.0,84879.0,30.0,17903.0,7.0,NA,8000.0
31097,520.0,NA,NA,27168.0,74.0,407.0,4264.0,NA,2113.0,19435.0,9528.0,47382,NA,NA,NA,NA,NA,627.0,11.9,13.2,248.0,351.0,3029.0,16.1,638.0,3.1,NA,1633.0
53077,100986.0,65092.0,79254.0,2542413.0,44887.0,14563.0,150049.0,44031.0,96023.0,19433.0,606160.0,46891,265.0,42039.0,12297.0,399094.0,1603.0,63478.0,51.8,19.1,87008.0,28623.0,276017.0,12.1,135613.0,7.3,13580.0,296314.0
13225,9436.0,7096.0,NA,226881.0,212.0,2203.0,14747.0,NA,5487.0,19431.0,15762.0,41725,NA,1057.0,NA,122098.0,NA,5292.0,156.7,22.0,4915.0,2003.0,24376.0,16.1,5587.0,6.4,NA,7718.0
21041,6873.0,6631.0,NA,329949.0,NA,445.0,3816.0,NA,2608.0,19429.0,16121.0,46499,NA,NA,NA,209833.0,NA,2839.0,78.1,17.6,5049.0,307.0,14801.0,28.1,18221.0,5.0,NA,11296.0
49001,3604.0,322.0,NA,51811.0,NA,525.0,3484.0,NA,1332.0,19415.0,8471.0,50492,NA,NA,NA,4147.0,NA,1199.0,2.3,11.2,313.0,NA,7379.0,26.1,6944.0,6.1,NA,NA
22111,2616.0,1775.0,6977.0,122488.0,120.0,1262.0,12394.0,6016.0,4874.0,19412.0,21099.0,38741,NA,NA,NA,NA,1143.0,2118.0,26.0,21.9,1955.0,359.0,15224.0,10.1,3784.0,6.9,2328.0,2271.0
13283,703.0,NA,922.0,17922.0,NA,501.0,390.0,NA,985.0,19410.0,4678.0,32086,NA,NA,NA,2562.0,NA,1009.0,34.2,28.7,NA,NA,4154.0,6.1,441.0,7.3,NA,NA
01121,22902.0,33673.0,248.0,1059883.0,4864.0,4580.0,25845.0,6836.0,23563.0,19410.0,99461.0,37911,NA,5332.0,2939.0,606356.0,NA,14230.0,108.6,22.4,20536.0,6049.0,64105.0,10.1,58481.0,6.4,NA,24915.0
13027,1770.0,NA,4277.0,63541.0,828.0,969.0,1631.0,NA,2799.0,19409.0,16767.0,36820,NA,363.0,NA,8066.0,NA,6710.0,33.3,25.4,1341.0,250.0,9337.0,6.1,NA,4.8,NA,2780.0
39079,11088.0,7226.0,1303.0,272900.0,915.0,2415.0,14778.0,NA,10534.0,19405.0,40032.0,42828,NA,2233.0,NA,125368.0,NA,5054.0,77.7,20.4,3589.0,3049.0,32159.0,24.1,5914.0,7.0,NA,5838.0
47121,1399.0,NA,NA,50892.0,NA,387.0,945.0,NA,1180.0,19403.0,5221.0,41061,NA,NA,NA,31647.0,NA,704.0,56.9,20.2,NA,NA,4335.0,26.1,NA,7.2,NA,NA
29171,239.0,NA,NA,19710.0,NA,418.0,615.0,NA,2516.0,19397.0,7019.0,37286,NA,NA,NA,3067.0,NA,640.0,10.1,18.0,275.0,325.0,3619.0,12.1,584.0,5.1,NA,491.0
48275,228.0,NA,NA,24560.0,NA,309.0,2307.0,NA,1926.0,19396.0,3649.0,43238,NA,NA,NA,NA,NA,514.0,5.0,19.2,NA,NA,2308.0,10.1,2839.0,5.3,NA,5073.0
05011,2529.0,825.0,9907.0,81939.0,NA,706.0,3780.0,NA,4383.0,19386.0,14764.0,37331,NA,495.0,NA,28047.0,NA,2800.0,19.4,28.0,802.0,137.0,6430.0,12.1,494.0,5.9,948.0,4866.0
29131,10463.0,7614.0,NA,179172.0,2281.0,1887.0,18374.0,1044.0,10724.0,19385.0,15190.0,40077,NA,3258.0,NA,23694.0,NA,7088.0,39.8,18.7,6577.0,5384.0,44460.0,14.1,9821.0,5.4,NA,5159.0
51035,8604.0,3324.0,NA,119279.0,1373.0,2295.0,11496.0,38.0,2865.0,19385.0,22836.0,42790,NA,NA,NA,29951.0,NA,4315.0,61.4,15.0,4220.0,1166.0,16151.0,16.1,6206.0,5.9,NA,3092.0
39127,4423.0,5997.0,NA,135078.0,378.0,1685.0,6689.0,1553.0,4684.0,19372.0,21931.0,44738,NA,914.0,NA,32175.0,24609.0,3236.0,83.2,18.8,5303.0,918.0,14351.0,12.1,3162.0,5.5,NA,3073.0
05071,6198.0,5079.0,NA,213023.0,178.0,1956.0,4285.0,NA,5068.0,19366.0,29613.0,35877,NA,1200.0,NA,81214.0,NA,4234.0,34.4,21.8,2629.0,1427.0,23222.0,14.1,38607.0,4.8,410.0,1199.0
48099,18255.0,20596.0,NA,254597.0,629.0,4898.0,24124.0,NA,15581.0,19357.0,36306.0,45989,NA,4604.0,NA,26698.0,NA,14208.0,71.3,16.0,35994.0,3558.0,43842.0,6.1,1562.0,4.9,813.0,4389.0
18087,12045.0,1952.0,1488.0,515177.0,842.0,1272.0,18659.0,NA,9760.0,19356.0,31544.0,56662,NA,NA,13094.0,339626.0,NA,8681.0,92.0,8.6,4995.0,1531.0,31724.0,4.1,17802.0,3.7,NA,16484.0
48449,15724.0,8195.0,NA,471646.0,581.0,1915.0,11927.0,622.0,21648.0,19356.0,70528.0,41538,121.0,5806.0,NA,195830.0,13772.0,14171.0,68.5,20.1,5586.0,2313.0,45922.0,8.1,5519.0,7.2,NA,11820.0
05069,22647.0,33452.0,879.0,741343.0,1860.0,5620.0,15071.0,9723.0,41446.0,19353.0,171502.0,36990,179.0,5477.0,4597.0,237454.0,NA,21927.0,95.2,26.5,13125.0,10155.0,81744.0,6.1,11416.0,5.9,35736.0,22953.0
48293,5496.0,1806.0,NA,177116.0,NA,1586.0,7074.0,NA,8658.0,19352.0,37498.0,40655,NA,2074.0,NA,27479.0,43828.0,3467.0,24.3,19.1,1770.0,1059.0,22866.0,12.1,4713.0,6.2,2933.0,4241.0
21195,25966.0,18244.0,NA,673545.0,2151.0,2942.0,17741.0,NA,34995.0,19351.0,224820.0,34315,222.0,8582.0,5643.0,29242.0,90716.0,12384.0,87.3,25.0,28174.0,4301.0,94937.0,30.0,18941.0,10.3,13476.0,26339.0
39071,11511.0,18393.0,NA,290116.0,1690.0,2206.0,11774.0,NA,49450.0,19348.0,52565.0,41494,NA,2118.0,NA,74868.0,1483.0,4877.0,73.9,17.9,3030.0,2240.0,37817.0,18.1,6804.0,5.5,3807.0,6132.0
20011,5064.0,495.0,NA,147005.0,NA,1330.0,8768.0,NA,9914.0,19340.0,27257.0,39609,NA,1320.0,NA,49424.0,1327.0,3723.0,24.1,18.2,3925.0,673.0,13657.0,18.1,1570.0,5.7,NA,11726.0
51135,4507.0,2000.0,467.0,104077.0,168.0,1171.0,3778.0,NA,4532.0,19337.0,29453.0,39544,NA,1319.0,NA,14674.0,NA,3244.0,50.0,23.7,3670.0,580.0,14525.0,12.1,3165.0,4.0,NA,4232.0
26107,14340.0,8536.0,75.0,318412.0,1661.0,3603.0,7442.0,2758.0,8400.0,19336.0,52361.0,41755,14.0,5790.0,NA,107705.0,416.0,12203.0,73.0,21.3,18179.0,3065.0,45541.0,10.1,14911.0,4.9,8094.0,4235.0
45049,4358.0,1502.0,8319.0,235260.0,NA,935.0,5163.0,NA,5340.0,19332.0,15289.0,30772,NA,NA,NA,141810.0,NA,2645.0,38.2,23.6,17172.0,1016.0,12964.0,10.1,NA,6.2,NA,12298.0
29205,528.0,433.0,613.0,26946.0,NA,375.0,1404.0,NA,1606.0,19331.0,1931.0,41696,NA,372.0,NA,7992.0,NA,1464.0,13.6,16.8,1785.0,105.0,4633.0,20.1,1143.0,4.8,NA,2803.0
05049,1571.0,1401.0,NA,36509.0,NA,654.0,269.0,NA,2612.0,19326.0,15214.0,34717,NA,822.0,NA,2960.0,NA,787.0,18.8,19.4,802.0,123.0,4374.0,24.1,NA,3.9,NA,1220.0
29111,1367.0,430.0,NA,53332.0,NA,575.0,2334.0,NA,2908.0,19317.0,6222.0,45592,NA,NA,NA,5014.0,NA,1278.0,20.8,16.3,1083.0,83.0,6971.0,14.1,6867.0,4.9,2751.0,1646.0
12023,37810.0,32375.0,1989.0,698618.0,1062.0,4179.0,71753.0,3567.0,24772.0,19306.0,244596.0,43303,NA,6703.0,3583.0,36177.0,NA,11118.0,70.9,19.7,20551.0,7847.0,84553.0,20.1,58897.0,4.8,5049.0,46093.0
48369,436.0,NA,2124.0,126040.0,104.0,644.0,3078.0,NA,3519.0,19304.0,5911.0,46827,NA,128.0,NA,NA,NA,5500.0,11.4,14.5,1995.0,102.0,3886.0,12.1,3835.0,2.8,NA,7955.0
21069,2225.0,61.0,NA,65866.0,281.0,698.0,3693.0,NA,4057.0,19304.0,17589.0,47030,NA,NA,NA,15168.0,NA,1149.0,39.3,20.0,1125.0,165.0,12218.0,22.1,1464.0,5.5,NA,1723.0
47003,13099.0,16424.0,251.0,535926.0,1912.0,2842.0,29353.0,NA,28961.0,19303.0,38074.0,44734,93.0,4580.0,NA,184834.0,NA,7229.0,79.4,17.0,6372.0,9091.0,38144.0,16.1,123176.0,5.3,NA,22570.0
13059,105032.0,59434.0,188.0,1715808.0,12309.0,13088.0,74146.0,20151.0,75486.0,19295.0,499676.0,33302,460.0,24237.0,31893.0,263545.0,NA,57364.0,840.2,38.1,108440.0,38440.0,177883.0,10.1,41205.0,5.4,NA,106126.0
21105,NA,591.0,NA,31638.0,173.0,181.0,1368.0,NA,1074.0,19292.0,4155.0,40890,NA,NA,NA,NA,NA,705.0,21.5,17.6,134.0,54.0,7019.0,24.1,NA,5.1,NA,2558.0
01017,8905.0,5946.0,7105.0,195455.0,NA,1800.0,5292.0,NA,5655.0,19291.0,22789.0,35560,NA,2481.0,NA,78951.0,NA,6109.0,61.3,22.4,4519.0,1237.0,25154.0,12.1,8092.0,5.0,5704.0,5199.0
05059,6224.0,NA,1632.0,205667.0,123.0,1984.0,7263.0,213.0,9383.0,19286.0,40119.0,39851,NA,1902.0,NA,58490.0,NA,4006.0,49.4,20.8,1882.0,1295.0,19793.0,12.1,24155.0,3.6,8033.0,4964.0
29211,95.0,377.0,NA,70235.0,NA,368.0,1338.0,NA,1797.0,19279.0,6109.0,41405,NA,NA,NA,NA,NA,671.0,11.1,17.4,213.0,71.0,3009.0,14.1,276.0,7.4,NA,566.0
37047,13774.0,10942.0,3452.0,387997.0,272.0,3241.0,13567.0,183.0,34482.0,19275.0,85931.0,34478,142.0,3626.0,1726.0,119074.0,NA,6618.0,58.4,24.0,8289.0,1911.0,55699.0,20.1,6997.0,6.1,NA,17547.0
28145,9243.0,2902.0,NA,339757.0,202.0,1488.0,7454.0,479.0,8381.0,19273.0,42913.0,42120,NA,1280.0,NA,166023.0,NA,4836.0,61.0,17.0,3550.0,694.0,25600.0,8.1,55241.0,4.2,84.0,7489.0
48093,2132.0,NA,4158.0,72574.0,NA,1077.0,1643.0,NA,6553.0,19268.0,16307.0,41155,NA,2508.0,NA,4004.0,461.0,2067.0,15.0,16.8,3070.0,828.0,13761.0,14.1,3407.0,4.6,NA,6266.0
29001,13987.0,6166.0,NA,229130.0,1022.0,2060.0,7646.0,21391.0,9451.0,19258.0,73389.0,40222,4.0,5057.0,3287.0,28011.0,NA,7643.0,44.1,21.9,7420.0,2780.0,30852.0,14.1,3870.0,6.7,NA,4856.0
40105,1086.0,516.0,NA,38850.0,NA,722.0,1707.0,NA,3616.0,19256.0,7938.0,43341,NA,196.0,3355.0,9207.0,1265.0,1431.0,18.7,16.4,874.0,391.0,2934.0,18.1,1011.0,6.5,NA,2947.0
29023,23854.0,7314.0,331.0,485922.0,1573.0,2650.0,26889.0,107.0,24093.0,19246.0,171944.0,35509,188.0,6013.0,NA,86125.0,NA,11116.0,58.6,23.4,13197.0,8034.0,70786.0,24.1,10644.0,6.9,8646.0,13808.0
06115,19438.0,13422.0,4250.0,373376.0,4617.0,4455.0,28765.0,14464.0,6763.0,19244.0,120677.0,46500,NA,7194.0,NA,22638.0,11803.0,7226.0,95.5,21.6,32743.0,3495.0,42446.0,8.1,12503.0,8.0,NA,18689.0
37041,5114.0,2069.0,3161.0,128283.0,379.0,1257.0,5192.0,25.0,4682.0,19240.0,37441.0,40794,29.0,2802.0,NA,23275.0,NA,4011.0,84.1,19.4,5101.0,852.0,8938.0,14.1,10847.0,6.5,NA,10239.0
18075,5268.0,1763.0,NA,227689.0,403.0,923.0,8321.0,NA,5259.0,19236.0,29082.0,42646,NA,1523.0,1200.0,135550.0,2317.0,3199.0,56.8,15.2,2320.0,398.0,14838.0,16.1,2024.0,4.7,NA,10559.0
37027,22801.0,12313.0,NA,619444.0,2342.0,5591.0,20215.0,442.0,16863.0,19228.0,113307.0,39636,63.0,14076.0,6687.0,256168.0,592.0,19183.0,164.2,16.2,10791.0,3450.0,65242.0,20.1,13876.0,5.3,NA,30399.0
21043,10233.0,2494.0,270.0,129542.0,256.0,1450.0,4865.0,NA,6951.0,19204.0,15719.0,37204,NA,NA,NA,26334.0,2158.0,3300.0,65.5,19.7,2864.0,1175.0,18754.0,28.1,1909.0,10.6,NA,7364.0
22049,2162.0,1007.0,3751.0,108933.0,NA,940.0,10978.0,NA,4732.0,19188.0,16819.0,41029,NA,NA,NA,NA,NA,2892.0,27.0,21.1,1136.0,144.0,11700.0,12.1,2366.0,6.3,NA,1018.0
30089,5164.0,568.0,1686.0,59406.0,648.0,1097.0,4130.0,2701.0,1891.0,19188.0,14506.0,36564,NA,NA,NA,7633.0,1087.0,2166.0,3.7,18.7,994.0,317.0,7057.0,18.1,2776.0,7.0,NA,1487.0
13129,21825.0,26564.0,NA,733841.0,422.0,2971.0,31869.0,1235.0,12268.0,19177.0,88303.0,44580,NA,4627.0,NA,312910.0,NA,31664.0,124.0,18.1,10269.0,3373.0,51408.0,16.1,37440.0,5.3,NA,70349.0
48063,2505.0,1971.0,NA,108580.0,394.0,803.0,8890.0,NA,4527.0,19176.0,13771.0,40768,NA,422.0,NA,9976.0,NA,2228.0,58.5,18.8,1370.0,176.0,10669.0,16.1,27320.0,7.8,NA,3165.0
16049,3479.0,890.0,4723.0,127054.0,977.0,1777.0,9635.0,403.0,5073.0,19168.0,25226.0,41157,NA,813.0,NA,24724.0,NA,1975.0,1.8,16.3,18212.0,531.0,12830.0,10.1,8519.0,4.8,NA,4353.0
16075,2247.0,8117.0,3301.0,156683.0,329.0,1680.0,15983.0,NA,13668.0,19165.0,18238.0,44499,NA,NA,NA,43566.0,NA,3406.0,50.5,15.7,5321.0,828.0,12236.0,16.1,6418.0,4.1,NA,5414.0
13111,14642.0,3612.0,NA,139626.0,1317.0,1845.0,8302.0,1360.0,6318.0,19164.0,39869.0,39796,NA,3082.0,NA,10888.0,NA,4921.0,51.3,17.4,6513.0,2377.0,26779.0,30.0,1438.0,5.0,NA,4657.0
37017,6684.0,3488.0,5461.0,343747.0,399.0,2266.0,5710.0,NA,6153.0,19154.0,39197.0,33882,NA,855.0,1131.0,229284.0,NA,7523.0,36.9,25.4,5614.0,635.0,17930.0,16.1,6905.0,6.7,NA,5396.0
45059,15481.0,6745.0,2661.0,642899.0,2281.0,4293.0,17682.0,NA,15546.0,19153.0,68570.0,39731,310.0,4225.0,NA,335624.0,NA,12640.0,97.3,18.9,10134.0,1372.0,38124.0,18.1,61879.0,5.6,NA,14616.0
28003,16074.0,33453.0,579.0,394175.0,1064.0,2597.0,10044.0,750.0,14220.0,19145.0,90548.0,41383,NA,3914.0,NA,99193.0,NA,7704.0,86.4,19.6,14606.0,6088.0,54708.0,16.1,7326.0,5.0,5138.0,28584.0
21141,4767.0,2215.0,NA,294652.0,377.0,1508.0,8929.0,307.0,7283.0,19143.0,22888.0,43795,NA,2969.0,NA,189395.0,NA,5638.0,47.8,15.5,6926.0,1911.0,25101.0,14.1,5544.0,4.2,1010.0,7739.0
31009,NA,NA,NA,296.0,NA,52.0,NA,NA,NA,19141.0,NA,44824,NA,NA,NA,NA,NA,NA,0.8,16.6,NA,NA,NA,0.0,NA,4.1,NA,NA
47099,11025.0,3584.0,2335.0,249977.0,429.0,2216.0,11067.0,557.0,11469.0,19136.0,45669.0,40076,NA,3611.0,3033.0,62104.0,NA,5373.0,64.7,18.9,6784.0,1388.0,37676.0,18.1,26310.0,5.9,NA,17367.0
05047,3582.0,2438.0,NA,111241.0,NA,962.0,3115.0,NA,10107.0,19135.0,16006.0,41933,NA,783.0,NA,33122.0,8044.0,2402.0,29.2,18.2,2104.0,169.0,13942.0,22.1,2894.0,3.9,11603.0,663.0
05113,5369.0,1031.0,1484.0,143965.0,214.0,1096.0,6200.0,NA,5371.0,19116.0,31256.0,34723,NA,2031.0,NA,46235.0,2091.0,4259.0,23.5,24.4,2271.0,2871.0,19840.0,18.1,7375.0,4.7,2038.0,3548.0
49041,10675.0,4108.0,NA,215576.0,160.0,1294.0,9223.0,NA,5748.0,19115.0,28093.0,48711,NA,1514.0,NA,9132.0,40881.0,5300.0,9.9,14.0,5224.0,3246.0,32475.0,22.1,44948.0,4.2,NA,8360.0
21085,7277.0,7088.0,NA,182318.0,203.0,796.0,10632.0,58.0,7274.0,19115.0,35075.0,37057,257.0,955.0,NA,63190.0,NA,3309.0,47.8,22.9,2322.0,4643.0,22929.0,28.1,3598.0,6.2,NA,10893.0
01029,1750.0,NA,1363.0,71567.0,NA,721.0,NA,NA,2260.0,19108.0,2125.0,42136,NA,NA,NA,14104.0,NA,2309.0,25.2,18.9,228.0,422.0,8647.0,16.1,704.0,5.5,NA,910.0
51195,12199.0,13467.0,NA,283870.0,2276.0,2522.0,10354.0,555.0,7466.0,19107.0,56387.0,36076,NA,NA,1028.0,10880.0,53097.0,4956.0,99.3,22.7,18294.0,2448.0,45457.0,30.0,11476.0,8.7,12906.0,15780.0
29093,1242.0,NA,NA,64980.0,82.0,510.0,759.0,NA,1666.0,19101.0,17903.0,33415,51.0,565.0,NA,1992.0,18182.0,1351.0,19.4,22.9,340.0,556.0,5012.0,28.1,1815.0,8.4,NA,981.0
