CountyId,Total,NaturalResources,Construction,Manufacturing,WholesaleTrade,RetailTrade,TransportationUtilities,Information,Finance,ProfessionalScientific,Education,ArtsEntertainment,OtherServices,Administration 
39107,20476,4.400,6.544,34.006,2.007,9.758,4.366,0.850,3.658,4.356,16.761,6.652,4.708,1.934
48047,2416,10.596,5.960,2.732,1.076,13.079,5.671,0.455,2.359,2.276,31.788,9.230,7.657,7.119
46121,2901,9.514,4.757,0.862,1.344,7.377,3.275,0.862,6.791,2.792,37.332,8.066,4.723,12.306
46103,53612,3.115,7.976,6.062,2.582,12.839,3.647,2.037,7.164,8.129,23.398,13.158,4.902,4.993
29181,5480,4.088,6.332,15.438,1.095,11.460,4.507,0.949,5.310,5.420,32.427,4.033,3.777,5.164
51620,3429,1.283,6.970,12.423,0.379,8.253,4.316,1.954,2.041,5.716,28.551,7.291,7.203,13.619
48201,2081889,3.293,9.414,10.407,3.743,10.874,6.218,1.318,5.810,13.018,18.843,8.601,5.878,2.582
54073,2915,5.009,7.719,15.060,1.750,6.690,6.587,0.412,4.494,6.072,30.154,5.901,3.568,6.587
18049,9122,4.944,5.350,33.973,3.442,8.046,5.470,1.842,3.672,4.155,16.389,4.517,4.999,3.201
53015,40418,3.031,6.977,14.912,2.583,13.106,6.883,1.170,3.855,7.497,21.857,7.012,6.049,5.070
51143,27803,2.151,7.643,20.311,2.280,12.916,5.097,0.910,3.244,6.266,22.746,6.283,5.744,4.410
29043,37578,1.245,6.467,7.928,2.893,14.019,5.506,1.562,6.754,8.223,25.632,10.474,5.572,3.726
48067,11964,5.040,6.603,16.759,2.123,12.604,4.806,0.418,4.062,4.196,26.120,5.533,7.297,4.438
13285,28677,0.966,4.348,25.344,1.897,11.068,5.468,1.813,4.303,6.476,21.223,9.007,4.328,3.759
36043,29074,2.218,6.569,12.423,2.098,13.032,4.127,0.908,5.421,6.367,28.324,8.482,5.032,4.998
39063,37580,1.735,4.308,27.275,2.661,10.790,5.239,1.059,3.893,6.429,20.522,9.513,4.502,2.073
51113,5965,2.816,9.640,8.650,0.821,14.049,4.057,2.096,3.101,12.389,20.536,8.466,6.739,6.639
26165,13441,2.522,4.055,20.743,1.629,12.960,5.394,1.488,3.913,7.291,21.211,9.880,5.334,3.579
37021,117252,0.953,6.371,9.820,1.979,13.553,2.845,1.544,4.965,10.885,26.392,12.789,4.864,3.042
18159,7195,5.865,7.964,22.168,1.265,8.214,3.085,1.751,3.572,6.824,21.654,6.213,5.295,6.129
48411,2329,19.794,9.188,7.085,3.821,12.881,6.956,0.129,1.589,2.748,17.991,5.496,3.049,9.274
47127,3045,3.941,5.222,29.097,2.332,9.984,4.236,4.368,3.350,7.225,16.223,5.123,3.711,5.189
13033,8676,4.553,7.308,17.877,1.510,11.849,7.273,2.017,3.193,6.604,23.190,6.627,3.285,4.714
48101,615,20.976,9.919,0.488,0.000,6.016,2.927,0.325,8.943,2.602,28.455,3.577,4.553,11.220
19037,6148,9.499,5.986,24.691,3.383,10.898,4.262,0.699,3.399,3.367,19.958,5.286,4.798,3.774
6051,7061,5.580,7.095,2.181,0.071,5.070,3.965,0.142,9.092,7.025,20.493,26.044,1.600,11.641
6081,387006,0.600,5.317,7.846,2.311,10.039,5.410,3.595,7.323,17.930,21.103,9.730,5.267,3.529
30049,33126,2.487,6.472,2.738,1.352,10.213,2.729,1.201,6.964,9.687,20.516,9.838,5.648,20.153
48303,141493,2.410,6.956,5.197,3.460,12.784,4.110,1.978,5.928,7.266,29.067,11.237,5.947,3.660
21075,2274,5.057,4.442,16.974,2.111,12.137,6.728,0.528,3.430,4.398,25.242,9.543,4.529,4.881
42063,38903,5.673,6.840,9.470,1.933,12.781,6.359,1.375,4.743,4.768,27.630,9.920,5.141,3.367
16017,16399,4.305,8.836,13.373,2.506,15.477,5.622,1.518,4.921,6.366,19.318,9.598,4.586,3.573
31063,1294,24.034,4.946,3.400,2.318,11.824,7.342,1.159,5.641,4.250,23.725,2.705,3.941,4.714
54007,5280,10.511,11.042,5.928,2.102,14.337,4.830,0.758,1.326,8.788,18.920,10.436,1.932,9.091
30047,11798,8.552,8.154,5.738,1.195,12.002,3.653,0.941,5.238,7.662,23.021,9.502,5.255,9.086
8033,801,13.733,8.739,3.995,1.124,8.115,5.868,1.498,2.247,2.247,15.855,26.966,2.622,6.991
19105,9815,6.826,8.314,17.239,2.180,11.116,5.512,1.406,5.471,6.144,21.426,4.962,5.237,4.167
37003,16182,2.534,5.172,31.418,2.713,10.938,5.562,0.340,3.022,4.931,19.114,4.925,5.537,3.794
18139,7787,5.766,5.150,24.734,1.926,9.143,5.882,0.758,4.508,7.461,17.581,9.875,3.403,3.814
48277,20953,3.002,7.765,15.559,1.408,14.394,4.672,0.773,3.298,4.186,27.867,7.689,5.059,4.329
26161,176383,0.511,3.000,10.877,1.591,9.289,2.983,2.049,4.038,11.456,37.923,9.833,4.072,2.379
1113,22927,0.981,6.686,12.025,1.300,10.503,4.157,1.884,8.885,7.419,22.532,8.863,5.378,9.386
23013,19270,6.845,8.313,8.173,1.645,13.326,3.051,1.484,6.149,7.374,23.399,10.280,6.087,3.871
29187,25384,1.769,7.304,12.039,2.612,14.738,5.228,0.638,4.058,7.174,26.804,6.315,3.707,7.615
48405,2237,7.421,8.404,11.623,0.939,15.691,9.745,0.492,2.101,3.934,22.530,5.677,6.214,5.230
21049,15950,1.994,5.887,16.320,2.301,14.708,5.022,0.984,6.107,8.777,20.107,7.097,5.661,5.034
51740,41039,0.356,6.633,11.674,1.935,11.891,4.842,1.408,4.642,9.079,23.794,9.116,4.812,9.817
31181,1689,17.940,5.625,8.881,3.079,12.197,4.559,3.552,3.138,1.954,23.268,3.730,7.401,4.677
26009,9528,3.359,8.617,16.089,1.553,11.870,3.390,1.700,4.366,7.368,18.514,13.319,5.458,4.398
26045,51451,0.741,5.038,14.692,1.473,11.905,4.531,1.434,6.783,7.778,21.805,9.323,4.655,9.842
31015,964,23.548,7.261,5.083,1.452,10.477,8.817,0.622,4.357,2.386,23.029,4.046,5.705,3.216
45005,2866,4.641,3.943,20.516,0.593,13.922,4.815,1.326,0.488,5.164,30.809,2.826,2.617,8.339
54083,11833,3.938,6.592,6.304,2.096,12.803,4.986,1.707,4.141,7.758,30.483,8.502,3.135,7.555
31039,4562,14.511,6.839,13.262,3.200,11.004,6.357,0.921,4.494,4.406,22.797,5.217,4.384,2.609
16013,11941,3.400,10.426,2.881,1.432,9.882,2.772,2.839,7.537,16.481,14.915,18.064,3.274,6.097
42055,71278,2.959,6.334,16.093,2.447,12.766,4.658,1.319,5.157,7.440,22.609,7.615,5.069,5.535
29197,1891,11.370,6.504,11.528,2.750,15.389,5.976,0.687,4.548,7.351,23.797,3.649,2.856,3.596
36001,155200,0.398,4.900,4.932,1.843,10.982,3.901,2.104,6.881,10.612,27.022,9.082,4.731,12.612
37063,145135,0.458,5.834,7.131,1.661,8.119,2.529,2.129,5.028,14.091,35.926,8.937,4.488,3.669
18009,5199,2.635,3.039,30.871,4.251,12.291,4.366,1.423,2.635,4.424,20.177,6.501,3.808,3.578
1031,20912,2.802,5.179,11.945,1.530,13.858,5.872,1.023,3.410,7.909,21.973,8.837,5.471,10.190
20099,9572,4.482,4.242,19.996,2.100,9.288,4.053,1.275,4.001,4.127,33.514,4.973,4.294,3.656
48423,95841,3.317,7.317,9.356,2.678,13.990,4.346,1.995,5.192,7.517,26.561,8.479,5.985,3.268
16023,960,18.125,5.521,2.812,1.771,6.771,8.854,0.000,4.792,12.500,21.354,5.104,3.125,9.271
37101,80656,1.661,10.555,10.670,4.331,12.752,4.628,1.428,5.231,8.097,21.349,8.542,4.162,6.593
27085,18957,3.355,5.850,26.006,1.778,9.226,3.745,1.313,3.529,7.797,22.620,7.048,4.632,3.102
1089,163753,0.714,4.656,11.630,1.614,10.948,3.087,2.810,3.703,18.183,20.207,8.289,5.058,9.100
18045,7533,3.810,6.452,29.988,1.832,9.638,4.567,1.102,5.190,4.474,17.749,6.558,5.164,3.478
37163,26833,11.244,9.198,14.430,2.407,11.262,4.077,1.010,2.680,5.985,21.548,7.629,4.998,3.533
28105,19381,0.960,4.324,8.808,2.312,9.478,1.981,0.702,3.612,7.120,42.939,11.042,3.483,3.240
16067,9136,16.692,5.090,16.769,6.359,10.398,7.246,0.865,2.310,3.076,18.903,5.725,4.127,2.441
21173,10948,1.699,6.869,26.516,2.147,12.824,4.366,1.078,4.065,3.946,19.593,8.312,3.471,5.115
49049,241085,0.985,6.515,9.904,2.615,12.551,2.709,2.747,5.131,14.099,27.237,7.728,4.634,3.145
48049,15006,5.011,5.671,14.334,1.466,11.469,4.611,1.126,3.312,5.145,26.869,7.277,6.257,7.450
48195,2629,23.089,5.553,4.450,3.423,9.700,5.249,0.456,4.222,6.923,23.925,4.717,3.690,4.603
45049,7787,4.341,7.705,14.383,1.181,13.561,4.238,0.925,3.377,7.846,21.626,8.835,4.918,7.063
48159,4309,7.635,9.608,11.232,1.276,14.272,7.821,0.116,5.059,7.032,21.443,6.846,2.854,4.804
51683,21549,0.153,12.010,5.866,1.982,13.894,5.768,1.545,3.545,15.003,18.149,9.082,5.764,7.239
27123,266709,0.428,3.779,11.834,2.588,9.975,4.094,2.351,7.617,11.089,28.269,8.729,4.918,4.329
40087,16746,7.685,8.557,7.512,2.663,12.660,5.769,1.093,5.840,6.945,22.107,6.724,4.102,8.342
38049,2840,22.007,8.838,4.049,6.514,10.704,9.049,0.986,4.366,3.662,14.824,3.697,5.282,6.021
37087,24728,1.686,8.395,12.342,1.876,12.844,2.714,1.545,5.019,8.868,24.668,10.850,4.436,4.756
19069,5012,12.630,7.602,17.119,2.833,9.038,3.512,2.195,3.352,7.163,21.648,4.649,6.145,2.115
29219,14863,1.776,12.521,16.383,2.530,11.505,4.750,1.043,4.750,8.901,18.502,8.585,5.679,3.075
19029,6712,7.479,8.567,13.379,2.831,14.541,5.438,1.505,3.859,5.125,24.449,5.468,5.393,1.967
51105,7942,5.137,5.918,8.499,2.128,14.467,5.830,1.020,4.608,6.220,26.983,6.724,4.545,7.920
29119,9544,4.202,10.331,22.056,1.655,16.911,5.040,1.425,4.097,6.475,13.925,6.821,3.982,3.080
48365,10154,23.853,8.657,7.110,2.088,10.114,4.796,0.778,4.077,6.657,18.475,3.811,4.343,5.239
53011,201261,0.782,7.424,12.316,3.248,11.522,7.676,1.937,6.104,10.424,20.820,8.202,5.300,4.245
17023,7425,5.926,9.347,20.229,1.481,10.747,5.859,1.468,4.902,4.108,21.414,6.801,4.148,3.569
12069,121642,1.536,7.370,5.504,2.010,13.082,4.555,2.329,5.815,9.965,21.448,16.209,5.280,4.896
55099,6662,5.494,4.188,31.207,1.591,8.466,3.573,1.201,3.753,4.968,19.198,6.965,4.053,5.344
29186,8313,6.003,10.935,22.266,1.131,8.697,6.628,1.612,3.080,5.100,22.651,6.520,2.610,2.767
29109,15804,5.429,5.309,19.742,1.278,9.112,5.979,2.537,3.297,8.662,22.437,6.676,5.707,3.834
13279,10615,6.312,9.439,12.821,3.146,12.049,8.224,0.301,2.336,4.315,23.081,4.833,6.623,6.519
47067,2240,8.125,9.375,15.714,1.473,12.232,6.339,0.223,3.571,3.036,27.366,2.545,4.866,5.134
36079,51412,0.364,8.893,3.875,2.157,12.532,3.567,3.834,8.082,12.050,27.245,7.654,3.659,6.090
21021,12218,2.848,4.911,14.970,2.545,10.509,3.847,2.832,3.675,6.220,27.779,9.461,5.893,4.510
55013,6464,3.620,8.988,15.795,1.145,10.876,4.363,1.330,4.146,3.960,22.386,13.567,4.718,5.105
32003,923588,0.356,5.800,3.198,1.822,12.159,5.024,1.654,6.014,11.292,14.589,29.657,4.524,3.910
50005,14773,3.547,9.037,11.426,1.293,12.442,3.026,1.740,4.691,6.031,29.642,6.052,5.801,5.273
47011,43685,1.163,5.853,17.938,2.378,11.844,6.352,1.383,4.812,6.826,22.030,10.660,6.478,2.282
31075,418,36.603,5.024,3.349,0.478,10.766,9.091,1.675,0.957,2.392,17.943,5.263,5.263,1.196
48343,4588,4.534,3.400,21.186,4.272,10.789,8.152,0.523,4.403,3.793,22.058,2.768,7.127,6.997
26099,401146,0.289,4.847,20.676,2.537,11.952,3.595,1.564,5.813,9.686,21.129,9.300,4.714,3.899
12115,155023,0.524,7.512,5.337,2.004,14.286,2.903,1.686,7.972,13.501,22.280,12.695,5.748,3.552
19187,16774,5.282,6.790,12.364,3.327,13.485,5.950,2.081,3.923,4.656,24.097,9.169,4.906,3.970
47181,5703,3.121,9.399,13.537,1.894,13.502,5.594,0.614,5.173,2.227,26.460,5.260,4.840,8.382
18165,6686,2.632,8.615,23.198,2.049,11.696,6.282,1.511,3.934,7.628,19.758,6.042,3.320,3.335
54039,84406,2.683,5.020,4.687,2.470,11.740,5.380,2.680,6.292,10.872,25.015,9.390,4.397,9.374
48443,415,13.494,7.711,4.819,0.000,9.880,0.723,0.000,6.024,9.880,9.157,3.373,9.157,25.783
28155,3544,4.233,7.534,12.528,0.931,12.161,8.832,0.705,2.681,3.188,34.453,3.725,4.684,4.345
20127,2819,13.480,9.152,11.068,2.448,8.301,7.591,1.951,3.015,5.569,21.178,5.321,5.498,5.427
8037,31793,2.460,11.204,2.321,1.994,11.320,2.585,2.353,8.703,12.496,12.978,24.229,4.438,2.919
48079,1180,36.780,7.034,4.237,1.102,8.136,5.339,0.169,2.373,0.593,20.508,3.983,4.322,5.424
46059,1768,25.792,6.222,3.563,3.054,9.955,5.317,0.679,5.317,6.278,19.627,3.450,7.070,3.676
20043,3790,8.417,8.654,16.174,2.718,7.177,5.699,0.950,4.617,3.430,28.311,4.485,4.617,4.749
21133,7281,11.097,6.881,3.008,2.513,12.910,4.216,2.156,3.104,4.601,34.295,7.059,3.640,4.519
39011,22719,1.576,5.766,29.913,2.139,10.044,4.402,1.523,2.782,6.774,20.362,7.333,4.683,2.703
55131,72365,1.484,5.901,23.187,3.398,12.190,3.987,1.498,7.081,8.054,20.593,6.136,4.027,2.467
42051,53700,3.655,7.507,13.080,1.933,13.596,6.447,1.382,3.570,7.354,24.734,8.659,4.790,3.294
47009,56262,0.768,7.074,12.925,2.995,12.465,5.194,1.383,5.985,9.417,24.457,8.793,5.206,3.340
26071,4324,4.695,8.233,11.725,1.573,12.049,4.487,1.827,3.885,8.187,23.774,8.719,5.273,5.574
29189,492220,0.403,4.270,9.840,2.956,11.299,4.525,2.364,9.140,12.533,25.623,9.378,4.839,2.829
8065,4126,4.120,14.809,2.884,0.000,14.566,3.393,1.527,3.514,9.549,20.116,13.984,2.739,8.798
40145,34531,1.990,8.207,14.132,2.983,11.433,7.092,2.169,6.438,8.560,21.213,6.415,5.077,4.292
48023,1486,9.219,12.248,4.778,1.615,3.701,6.595,1.682,7.739,4.509,30.283,5.787,7.402,4.441
48051,7352,8.719,7.712,13.234,2.203,9.970,5.046,0.979,3.550,5.971,25.762,5.373,6.828,4.652
39131,9887,3.055,11.348,15.940,0.769,10.114,5.624,0.405,4.390,7.232,24.871,6.595,2.660,6.999
21057,2449,2.858,5.431,22.662,0.898,10.045,5.839,1.102,2.654,4.982,24.949,10.004,3.471,5.104
55073,69834,4.037,4.823,20.310,3.261,12.272,4.856,1.153,8.245,5.331,22.816,6.929,3.619,2.350
48001,19859,8.883,7.206,4.114,1.687,16.627,6.133,0.811,3.293,6.597,21.809,6.158,4.205,12.478
6007,89411,3.634,5.236,5.989,1.817,13.561,2.903,1.812,5.042,9.780,28.963,11.632,5.281,4.350
51013,141305,0.119,4.302,1.943,0.890,4.345,1.803,3.126,7.606,28.309,15.602,7.794,6.743,17.418
25003,62596,1.038,7.026,8.566,1.495,12.229,2.864,2.016,5.095,9.544,31.219,10.189,4.896,3.821
22059,5354,18.285,4.389,3.810,1.625,11.599,4.912,1.886,4.950,6.350,26.111,3.493,4.240,8.349
12009,229693,0.448,5.915,10.105,2.012,13.661,4.055,1.747,4.951,13.427,21.823,10.754,5.139,5.963
5033,25099,2.717,7.447,16.650,2.422,11.506,5.407,0.701,4.984,6.594,25.866,6.267,5.367,4.072
27033,5408,10.115,7.156,17.678,2.848,10.873,5.122,0.999,2.478,4.697,24.834,3.735,4.808,4.660
49023,4422,4.116,9.679,15.129,1.131,8.910,7.892,0.226,1.967,8.254,24.333,8.684,4.432,5.246
29183,198960,0.685,6.176,12.840,3.512,12.442,4.492,2.393,9.456,9.981,21.471,9.206,4.235,3.112
51053,12653,1.683,10.646,12.953,2.000,11.744,7.050,0.593,3.414,5.026,25.480,7.405,4.718,7.287
1131,2838,4.264,6.554,16.138,0.775,9.161,8.210,2.185,4.827,5.955,21.424,5.603,4.123,10.782
29225,14583,3.511,9.148,13.344,3.093,10.965,8.304,0.946,4.937,7.440,21.402,7.762,5.280,3.868
18071,19885,3.395,5.039,31.270,2.454,14.317,4.456,0.905,3.631,4.159,16.540,5.753,4.425,3.656
37091,8679,3.641,2.592,16.235,1.590,12.144,3.883,1.314,2.938,3.791,31.501,8.446,4.828,7.098
20113,15406,6.627,5.816,22.264,1.701,8.205,4.381,1.266,6.374,4.563,25.600,6.024,4.401,2.778
54097,9682,10.194,5.825,8.159,1.353,10.721,5.898,0.496,4.038,5.391,28.052,8.480,4.896,6.497
13059,53922,1.476,3.357,7.314,1.875,11.648,2.541,1.456,3.741,9.022,34.216,16.400,4.076,2.878
48137,912,13.925,14.583,0.548,1.206,3.399,6.250,4.715,9.539,6.469,26.535,5.044,6.031,1.754
55041,3559,6.462,8.598,10.790,0.702,9.497,4.917,1.180,3.681,4.805,23.799,13.656,3.428,8.486
47171,6462,3.482,5.540,19.205,1.671,8.387,7.227,1.780,2.925,10.477,23.073,7.072,3.853,5.308
41071,44114,4.652,5.812,17.072,3.378,10.366,3.312,1.353,5.447,8.659,21.533,9.267,4.257,4.892
40043,2061,26.638,8.054,4.852,2.329,11.499,6.114,0.825,2.329,4.512,20.233,3.785,4.609,4.221
28159,7034,7.293,7.364,17.359,1.365,8.160,4.891,1.763,2.914,4.777,27.083,8.800,3.213,5.018
16043,5305,12.158,10.066,9.237,3.921,10.386,8.106,2.187,2.319,4.166,21.602,6.145,3.695,6.013
18035,51781,0.875,4.697,11.740,2.093,12.167,3.534,0.852,4.297,7.758,32.551,11.761,4.654,3.022
45067,11875,3.789,4.253,17.844,1.625,16.059,5.777,1.356,3.478,6.029,23.175,9.406,3.815,3.394
46045,2070,18.406,3.865,4.300,6.425,9.517,6.618,0.531,6.618,4.734,22.415,4.638,8.019,3.913
28021,2411,3.277,5.973,10.328,2.240,8.420,8.337,0.373,1.659,3.774,40.025,9.374,2.364,3.857
9005,98294,1.041,7.837,12.480,1.992,11.098,3.531,2.127,7.008,9.652,26.922,7.726,4.765,3.821
20027,4169,14.752,8.107,7.388,2.950,14.944,6.189,2.639,3.310,4.030,21.252,4.054,6.812,3.574
28065,4094,9.184,5.081,14.558,2.540,15.852,5.740,0.342,4.592,4.812,26.966,2.882,3.102,4.348
13255,23471,0.959,5.283,14.218,3.063,15.134,7.324,1.568,3.749,6.919,22.338,7.682,5.402,6.361
39027,18460,2.828,6.094,15.748,2.671,13.965,9.415,1.511,6.067,6.804,20.065,7.042,3.261,4.529
12087,38504,2.088,6.799,2.870,2.615,13.027,5.662,1.462,6.155,9.903,13.947,24.304,4.467,6.701
4015,66880,1.600,7.122,5.736,1.428,14.498,6.177,1.574,4.414,6.467,20.241,19.746,4.897,6.102
29091,16205,3.153,5.202,13.841,2.777,12.607,5.640,1.703,3.795,4.005,28.929,7.442,5.881,5.023
29061,3420,9.357,11.608,11.462,1.637,11.579,7.836,1.287,4.708,1.959,22.047,6.316,3.567,6.637
51127,9896,1.586,14.440,9.398,2.253,13.137,3.325,2.162,5.831,12.015,18.300,5.952,4.951,6.649
39095,193466,0.536,4.512,15.085,2.708,10.919,5.697,1.538,4.239,9.342,26.716,10.672,4.772,3.264
22005,55380,1.157,10.717,12.936,4.032,11.172,4.910,1.728,5.497,9.847,21.860,6.856,4.059,5.229
17133,17120,1.694,8.703,9.994,4.632,11.285,5.502,2.442,8.551,10.129,23.376,6.121,4.241,3.329
48311,324,11.420,2.469,6.173,0.000,11.111,5.247,0.000,10.802,2.469,12.037,11.420,8.642,18.210
5143,102944,1.405,6.294,14.315,2.565,12.979,4.507,1.557,4.850,9.181,24.841,9.694,5.188,2.626
29215,9142,7.548,6.246,10.523,0.448,13.608,7.974,0.569,2.877,3.872,25.935,6.771,5.808,7.821
48307,3727,16.850,4.132,6.010,0.993,13.389,7.835,0.188,4.186,5.661,16.877,9.632,9.659,4.588
22075,9777,10.402,10.586,9.727,3.314,7.896,7.190,0.747,3.621,6.965,15.721,8.182,4.920,10.729
36011,37023,3.422,6.223,14.561,2.339,11.650,4.732,1.242,3.330,6.196,27.026,8.179,4.584,6.515
19021,10725,6.872,4.643,29.977,2.424,12.308,2.862,0.737,2.294,3.590,23.310,5.949,3.291,1.744
37017,13040,8.382,6.189,20.928,1.710,10.153,4.663,0.690,3.206,3.052,25.514,4.080,3.014,8.420
51003,48206,1.419,5.615,4.180,1.537,8.613,2.664,1.765,5.730,12.090,36.908,9.513,5.219,4.746
50015,13147,2.868,10.740,9.044,2.206,11.075,2.061,2.077,4.571,9.668,22.827,15.859,3.453,3.552
31087,1358,13.476,7.364,10.825,7.585,9.794,9.205,1.988,3.608,2.135,18.704,3.166,5.376,6.775
45015,84494,0.370,7.999,12.796,2.442,12.767,6.049,2.323,4.508,12.112,19.276,7.588,5.057,6.713
6031,50960,15.498,3.585,8.228,2.431,8.226,3.942,0.836,2.239,5.895,21.978,9.763,4.233,13.146
48417,1502,25.233,6.858,4.860,2.929,8.123,4.128,0.799,5.526,3.196,15.047,9.121,8.123,6.059
20203,1077,36.676,3.993,5.478,3.157,4.457,7.335,0.371,2.971,1.857,18.570,7.057,5.385,2.693
42047,14947,1.612,4.483,39.386,1.278,8.610,4.021,0.776,2.255,5.794,18.987,5.560,4.543,2.696
48099,22684,1.133,6.591,4.404,2.001,11.330,4.065,1.781,5.034,8.014,24.744,8.627,5.145,17.131
29165,49463,0.946,5.131,8.801,3.419,11.766,7.207,2.875,8.012,12.571,20.613,9.011,4.199,5.449
17169,3062,7.446,5.585,14.435,6.238,11.757,3.984,1.241,3.788,2.874,25.735,4.180,4.605,8.132
20157,2455,16.171,4.562,10.509,3.340,14.257,4.358,2.200,4.073,4.114,22.688,3.707,5.255,4.766
37043,3920,2.321,7.602,7.270,2.245,13.673,3.980,3.061,8.189,7.857,21.862,14.107,4.005,3.827
48145,6068,7.070,10.003,11.833,1.945,11.140,5.389,0.643,4.779,4.746,26.928,5.175,3.362,6.987
39021,18230,2.255,4.224,27.466,1.816,10.077,4.915,1.081,3.851,6.210,22.726,7.537,5.233,2.611
19181,25008,1.663,8.781,5.898,3.079,13.212,5.526,1.971,14.767,8.361,23.736,4.822,3.347,4.834
53019,2452,12.072,7.382,5.873,1.020,10.685,3.956,3.670,2.732,4.160,25.612,5.587,5.261,11.990
1127,24043,6.122,6.638,10.893,2.063,15.098,7.491,1.285,4.151,5.819,23.425,7.287,5.390,4.338
13035,8700,1.080,8.149,13.954,5.310,9.966,10.805,1.195,3.667,6.299,19.575,8.253,4.356,7.391
19165,6153,9.036,7.850,7.362,5.119,14.790,7.817,1.576,6.013,7.053,22.152,3.315,5.558,2.357
38029,1583,25.900,8.275,1.200,3.159,7.391,4.611,0.316,4.927,8.970,22.047,5.370,2.527,5.306
48197,1671,18.731,4.010,9.994,1.556,6.344,5.566,0.598,5.386,3.591,25.972,7.600,5.386,5.266
48257,49359,1.234,8.005,10.146,3.758,12.026,7.026,1.394,6.568,9.447,23.282,7.312,4.680,5.122
38021,2755,14.882,5.336,10.381,3.920,10.091,4.501,1.742,2.613,5.408,26.425,7.768,5.009,1.924
46023,3894,12.352,6.471,3.955,2.157,12.738,3.698,1.130,3.364,4.700,27.555,11.428,4.032,6.420
39055,46540,1.695,8.659,16.070,3.242,11.147,3.287,1.298,6.328,10.782,22.183,6.932,5.473,2.903
42021,58018,1.967,5.590,9.592,2.734,11.743,6.026,1.381,5.157,7.227,30.104,7.777,4.854,5.850
42031,17055,2.926,8.062,12.624,2.199,11.803,5.160,0.580,2.697,5.494,29.921,9.159,4.984,4.392
28071,22584,1.227,5.610,9.095,1.005,10.875,3.804,1.253,4.295,8.475,34.533,11.358,4.047,4.423
5057,8699,4.529,8.139,23.865,1.184,8.875,6.116,0.759,4.104,5.460,23.026,5.966,2.989,4.989
6005,12573,1.551,6.522,4.518,1.312,14.984,4.176,1.495,4.160,9.210,19.438,15.319,5.225,12.089
17091,49815,1.578,6.123,14.610,3.310,10.806,6.418,1.032,5.516,6.038,26.679,9.501,4.738,3.652
20159,4905,10.724,7.870,12.905,2.263,9.297,6.198,2.039,3.466,4.954,28.135,4.485,3.303,4.363
30011,606,48.515,1.815,0.660,0.000,4.290,8.746,0.990,1.815,5.611,15.677,2.970,4.455,4.455
49011,147875,0.808,5.167,10.403,2.668,12.266,4.739,1.906,6.875,11.318,21.043,9.151,4.570,9.085
27007,20579,2.556,7.260,7.624,1.866,12.867,4.403,1.579,3.304,5.073,31.838,11.463,4.573,5.593
23019,71852,2.053,6.461,5.847,2.245,15.109,4.516,1.502,4.321,7.033,33.548,8.897,4.310,4.159
53057,51761,3.885,8.097,11.963,2.882,12.150,4.581,1.037,4.588,8.655,21.348,11.103,4.942,4.768
21207,6014,3.342,7.250,20.203,1.081,11.806,5.687,1.829,2.627,4.589,23.113,8.780,4.190,5.504
32027,2101,28.891,7.615,4.664,0.000,9.900,6.854,1.095,4.046,2.094,12.661,6.806,1.000,14.374
1097,170900,1.211,6.834,11.985,2.861,12.968,5.298,1.707,5.183,9.686,24.099,8.970,5.469,3.729
29171,2097,15.546,7.344,15.546,1.907,9.871,4.244,0.429,4.530,6.009,23.701,2.241,5.007,3.624
21113,23096,2.295,8.945,9.889,3.356,14.245,5.546,0.701,3.853,7.681,27.039,8.382,5.282,2.784
48207,2227,17.961,4.670,3.996,1.706,10.103,7.858,0.180,3.772,3.458,24.697,6.331,7.454,7.813
42125,99731,3.543,7.701,11.353,2.580,12.650,5.100,1.638,5.921,9.804,23.611,9.091,4.238,2.770
54099,14542,1.864,5.164,11.422,2.421,12.110,7.805,1.231,3.088,6.939,29.790,9.455,3.906,4.807
37051,118750,0.455,5.366,7.684,1.448,13.697,3.916,1.769,4.216,7.973,27.608,10.835,5.025,10.008
34009,42881,1.318,7.987,3.237,1.978,12.987,2.992,1.486,6.441,8.281,25.076,16.942,3.943,7.332
1045,18735,3.090,5.231,10.526,2.210,14.524,10.248,1.068,4.062,7.302,19.333,8.807,5.087,8.513
40147,23028,5.467,6.952,11.873,3.504,11.577,4.868,1.898,5.063,9.280,21.639,9.723,5.241,2.914
42075,65090,2.874,6.112,15.995,4.219,11.579,4.683,1.157,4.726,7.374,24.308,8.250,4.412,4.311
46025,1826,25.411,9.693,8.762,2.191,8.927,5.696,0.110,5.038,4.217,15.279,5.696,7.229,1.752
18023,15003,3.653,6.899,30.174,3.559,9.918,4.906,1.660,3.126,6.052,18.343,4.846,4.872,1.993
9011,132990,0.536,5.197,12.856,1.554,11.274,4.058,1.554,4.477,8.564,24.580,16.817,3.442,5.090
46011,19007,6.445,5.314,18.998,2.031,9.365,2.930,1.999,3.536,4.430,27.022,10.980,4.551,2.399
39113,236657,0.283,4.560,13.110,2.180,11.647,3.909,2.152,5.301,10.461,26.022,9.814,4.909,5.653
